部门,车牌号,油耗,,,碳排放（KG）,日期
04无排行无提醒,粤BP439V,6.19,0.73,3.088,13.9537456,2020/2/22
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/2/22
04无排行无提醒,皖AT0565,0,0.73,3.088,0,2020/2/22
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/2/22
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/2/22
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/2/22
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/2/22
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/2/22
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/2/22
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/2/22
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/2/22
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/2/22
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/2/22
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/2/22
04无排行无提醒,皖AT0658,45.54,0.73,3.088,102.6580896,2020/2/23
04无排行无提醒,皖AT0623,30.08,0.73,3.088,67.8075392,2020/2/23
04无排行无提醒,皖AT0608,24.82,0.73,3.088,55.9502368,2020/2/23
04无排行无提醒,皖AT0661,16.44,0.73,3.088,37.0597056,2020/2/23
04无排行无提醒,粤BP439V,5.16,0.73,3.088,11.6318784,2020/2/23
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/2/23
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/2/23
04无排行无提醒,皖AT0565,0,0.73,3.088,0,2020/2/23
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/2/23
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/2/23
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/2/23
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/2/23
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/2/23
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/2/23
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/2/23
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/2/23
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/2/23
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/2/23
04无排行无提醒,皖AT0608,26.58,0.73,3.088,59.9176992,2020/2/24
04无排行无提醒,皖AT0623,27.79,0.73,3.088,62.6453296,2020/2/24
04无排行无提醒,皖AT0658,24.07,0.73,3.088,54.2595568,2020/2/24
04无排行无提醒,皖AT0661,11.27,0.73,3.088,25.4052848,2020/2/24
04无排行无提醒,皖AT0666,5.74,0.73,3.088,12.9393376,2020/2/24
04无排行无提醒,粤BP439V,4.64,0.73,3.088,10.4596736,2020/2/24
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/2/24
04无排行无提醒,皖AT0565,0,0.73,3.088,0,2020/2/24
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/2/24
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/2/24
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/2/24
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/2/24
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/2/24
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/2/24
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/2/24
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/2/24
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/2/24
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/2/24
04无排行无提醒,皖AT0658,46.86,0.73,3.088,105.6336864,2020/2/25
04无排行无提醒,皖AT0608,30.16,0.73,3.088,67.9878784,2020/2/25
04无排行无提醒,皖AT0623,25.99,0.73,3.088,58.5876976,2020/2/25
04无排行无提醒,皖AT0661,13.65,0.73,3.088,30.770376,2020/2/25
04无排行无提醒,粤BP439V,4.82,0.73,3.088,10.8654368,2020/2/25
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/2/25
04无排行无提醒,皖AT0565,0.11,0.73,3.088,0.2479664,2020/2/25
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/2/25
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/2/25
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/2/25
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/2/25
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/2/25
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/2/25
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/2/25
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/2/25
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/2/25
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/2/25
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/2/25
04无排行无提醒,皖AT0608,38.69,0.73,3.088,87.2165456,2020/2/26
04无排行无提醒,皖AT0658,42.09,0.73,3.088,94.8809616,2020/2/26
04无排行无提醒,皖AT0661,25.16,0.73,3.088,56.7166784,2020/2/26
04无排行无提醒,皖AT0623,26.35,0.73,3.088,59.399224,2020/2/26
04无排行无提醒,粤BP439V,5.89,0.73,3.088,13.2774736,2020/2/26
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/2/26
04无排行无提醒,皖AT0565,0,0.73,3.088,0,2020/2/26
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/2/26
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/2/26
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/2/26
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/2/26
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/2/26
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/2/26
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/2/26
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/2/26
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/2/26
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/2/26
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/2/26
04无排行无提醒,皖AT0658,54.61,0.73,3.088,123.1040464,2020/2/27
04无排行无提醒,皖AT0623,32.39,0.73,3.088,73.0148336,2020/2/27
04无排行无提醒,皖AT0661,17.77,0.73,3.088,40.0578448,2020/2/27
04无排行无提醒,皖AT0608,17,0.73,3.088,38.32208,2020/2/27
04无排行无提醒,粤BP439V,4.84,0.73,3.088,10.9105216,2020/2/27
04无排行无提醒,皖AT0565,6.91,0.73,3.088,15.5767984,2020/2/27
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/2/27
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/2/27
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/2/27
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/2/27
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/2/27
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/2/27
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/2/27
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/2/27
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/2/27
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/2/27
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/2/27
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/2/27
04无排行无提醒,皖AT0623,28.42,0.73,3.088,64.0655008,2020/2/28
04无排行无提醒,皖AT0661,24.43,0.73,3.088,55.0710832,2020/2/28
04无排行无提醒,皖AT0565,21.24,0.73,3.088,47.8800576,2020/2/28
04无排行无提醒,皖AT0658,8.84,0.73,3.088,19.9274816,2020/2/28
04无排行无提醒,粤BP439V,4.35,0.73,3.088,9.805944,2020/2/28
04无排行无提醒,皖AT0608,0,0.73,3.088,0,2020/2/28
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/2/28
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/2/28
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/2/28
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/2/28
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/2/28
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/2/28
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/2/28
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/2/28
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/2/28
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/2/28
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/2/28
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/2/28
04无排行无提醒,皖AT0658,35.1,0.73,3.088,79.123824,2020/2/29
04无排行无提醒,皖AT0623,27.39,0.73,3.088,61.7436336,2020/2/29
04无排行无提醒,皖AT0661,19.41,0.73,3.088,43.7547984,2020/2/29
04无排行无提醒,皖AT0608,21.93,0.73,3.088,49.4354832,2020/2/29
04无排行无提醒,粤BP439V,4.65,0.73,3.088,10.482216,2020/2/29
04无排行无提醒,皖AT0540,2.37,0.73,3.088,5.3425488,2020/2/29
04无排行无提醒,皖AT0565,1.61,0.73,3.088,3.6293264,2020/2/29
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/2/29
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/2/29
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/2/29
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/2/29
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/2/29
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/2/29
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/2/29
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/2/29
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/2/29
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/2/29
04无排行无提醒,粤PR5795,0.02,0.73,3.088,0.0450848,2020/2/29
