部门,车牌号,油耗,,,碳排放,日期
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/13
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/13
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2019/10/13
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/10/13
03无排行有提醒,粤STC809,15.15,0.73,3.088,34.151736,2019/10/14
03无排行有提醒,渝D865V3,4,0.73,3.088,9.01696,2019/10/14
03无排行有提醒,粤B892VK,2.01,0.73,3.088,4.5310224,2019/10/14
03无排行有提醒,粤B2X562,0.48,0.73,3.088,1.0820352,2019/10/14
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/14
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/14
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/14
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/14
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/10/14
03无排行有提醒,粤BS207S,3.05,0.73,3.088,6.875432,2019/10/15
03无排行有提醒,渝D865V3,4.69,0.73,3.088,10.5723856,2019/10/15
03无排行有提醒,粤B2X562,2.82,0.73,3.088,6.3569568,2019/10/15
03无排行有提醒,粤STC809,7.54,0.73,3.088,16.9969696,2019/10/15
03无排行有提醒,粤B892VK,3.39,0.73,3.088,7.6418736,2019/10/15
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/15
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/15
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/15
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/15
03无排行有提醒,渝D865V3,4.93,0.73,3.088,11.1134032,2019/10/16
03无排行有提醒,粤B2X562,5.02,0.73,3.088,11.3162848,2019/10/16
03无排行有提醒,粤B892VK,2.74,0.73,3.088,6.1766176,2019/10/16
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/16
03无排行有提醒,粤STC809,0.13,0.73,3.088,0.2930512,2019/10/16
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/16
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/16
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/16
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/10/16
03无排行有提醒,粤STC809,22.53,0.73,3.088,50.7880272,2019/10/17
03无排行有提醒,渝D865V3,3.9,0.73,3.088,8.791536,2019/10/17
03无排行有提醒,粤B892VK,1.74,0.73,3.088,3.9223776,2019/10/17
03无排行有提醒,粤B2X562,0.38,0.73,3.088,0.8566112,2019/10/17
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/17
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/17
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/17
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/17
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/10/17
03无排行有提醒,粤STC809,34.78,0.73,3.088,78.4024672,2019/10/18
03无排行有提醒,渝D865V3,4.07,0.73,3.088,9.1747568,2019/10/18
03无排行有提醒,粤B892VK,2.24,0.73,3.088,5.0494976,2019/10/18
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/18
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/18
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/18
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/18
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2019/10/18
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/10/18
03无排行有提醒,渝D865V3,3.86,0.73,3.088,8.7013664,2019/10/19
03无排行有提醒,粤B892VK,2.9,0.73,3.088,6.537296,2019/10/19
03无排行有提醒,粤STC809,15.08,0.73,3.088,33.9939392,2019/10/19
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/19
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/19
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/19
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/19
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2019/10/19
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/10/19
03无排行有提醒,渝D865V3,4.17,0.73,3.088,9.4001808,2019/10/20
03无排行有提醒,粤B892VK,2.07,0.73,3.088,4.6662768,2019/10/20
03无排行有提醒,粤STC809,9.74,0.73,3.088,21.9562976,2019/10/20
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/20
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/20
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/20
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/20
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2019/10/20
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/10/20
03无排行有提醒,渝D865V3,4.58,0.73,3.088,10.3244192,2019/10/21
03无排行有提醒,粤B892VK,2.62,0.73,3.088,5.9061088,2019/10/21
03无排行有提醒,粤STC809,15.9,0.73,3.088,35.842416,2019/10/21
03无排行有提醒,粤B2X562,0.53,0.73,3.088,1.1947472,2019/10/21
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/21
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/21
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/21
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/21
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/10/21
03无排行有提醒,粤B892VK,2.31,0.73,3.088,5.2072944,2019/10/22
03无排行有提醒,粤B2X562,1.53,0.73,3.088,3.4489872,2019/10/22
03无排行有提醒,渝D865V3,1.12,0.73,3.088,2.5247488,2019/10/22
03无排行有提醒,粤STC809,8.27,0.73,3.088,18.6425648,2019/10/22
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/22
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/22
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/22
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/22
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/10/22
