部门,车牌号,日期,驾驶行为评分,排名
01有排行有提醒,粤BT2220,2020/1/7,88.24,6
02有排行无提醒,粤BL05M1,2020/1/7,87.72,7
04无排行无提醒,粤STB959,2020/1/7,86.79,8
02有排行无提醒,粤B9XN26,2020/1/7,83.33,9
03无排行有提醒,粤STC809,2020/1/7,80.03,10
03无排行有提醒,皖AT0589,2020/1/7,74.66,11
02有排行无提醒,皖AT0620,2020/1/7,70.52,12
01有排行有提醒,皖AT0650,2020/1/7,68.78,13
04无排行无提醒,皖AT0661,2020/1/7,66.06,14
02有排行无提醒,皖AT0657,2020/1/7,65.93,15
03无排行有提醒,皖AT0596,2020/1/7,65.55,16
02有排行无提醒,皖AT0613,2020/1/7,61.53,17
04无排行无提醒,皖AT0658,2020/1/7,60.73,18
03无排行有提醒,皖AT0579,2020/1/7,60.36,19
01有排行有提醒,皖AT0568,2020/1/7,56.01,20
04无排行无提醒,皖AT0623,2020/1/7,55.7,21
03无排行有提醒,皖AT0633,2020/1/7,55.68,22
04无排行无提醒,皖AT0666,2020/1/7,54.73,23
02有排行无提醒,皖AT0580,2020/1/7,54.55,24
01有排行有提醒,皖AT0599,2020/1/7,51.41,25
02有排行无提醒,皖AT0601,2020/1/7,51.17,26
04无排行无提醒,皖AT0560,2020/1/7,49.99,27
01有排行有提醒,皖AT0628,2020/1/7,44.41,28
04无排行无提醒,皖AT0608,2020/1/7,41.51,29
04无排行无提醒,皖AT0565,2020/1/7,40.96,30
02有排行无提醒,皖AT0576,2020/1/7,40.2,31
01有排行有提醒,皖AT0619,2020/1/7,39.72,32
03无排行有提醒,皖AT0631,2020/1/7,36.64,33
04无排行无提醒,皖AT0540,2020/1/7,36.11,34
02有排行无提醒,皖AT0541,2020/1/7,34.17,35
01有排行有提醒,皖AT0600,2020/1/7,33.98,36
03无排行有提醒,皖AT0621,2020/1/7,30.48,37
03无排行有提醒,皖AT0591,2020/1/7,29.52,38
01有排行有提醒,皖AT0553,2020/1/7,27.8,39
03无排行有提醒,皖AT0563,2020/1/7,21.54,40
02有排行无提醒,皖AT0575,2020/1/7,15.34,41
01有排行有提醒,皖AT0547,2020/1/7,9.24,42
01有排行有提醒,皖AT0665,2020/1/7,8.52,43
03无排行有提醒,皖AT0549,2020/1/7,7.46,44
01有排行有提醒,皖AT0609,2020/1/7,0,45
03无排行有提醒,粤TEST01,2020/1/7,0,45
01有排行有提醒,粤B048RX,2020/1/7,0,45
02有排行无提醒,粤BN8G52,2020/1/7,0,45
03无排行有提醒,粤BS207S,2020/1/7,0,45
04无排行无提醒,皖AT0556,2020/1/7,0,45
02有排行无提醒,皖AT0641,2020/1/7,0,45
02有排行无提醒,皖AT0543,2020/1/8,100,1
01有排行有提醒,粤BH218W,2020/1/8,100,1
04无排行无提醒,粤S09158,2020/1/8,100,1
04无排行无提醒,皖AT0616,2020/1/8,100,1
03无排行有提醒,粤BY1047,2020/1/8,100,1
04无排行无提醒,粤PR5795,2020/1/8,100,1
01有排行有提醒,粤B2K335,2020/1/8,100,1
03无排行有提醒,皖AT0632,2020/1/8,100,1
03无排行有提醒,渝D865V3,2020/1/8,100,1
02有排行无提醒,粤B7U0H5,2020/1/8,100,1
03无排行有提醒,粤B892VK,2020/1/8,100,1
04无排行无提醒,粤B83CT2,2020/1/8,100,1
02有排行无提醒,粤SL3H57,2020/1/8,100,1
03无排行有提醒,皖AT0539,2020/1/8,100,1
03无排行有提醒,皖AT0633,2020/1/8,100,1
04无排行无提醒,粤B3RC91,2020/1/8,100,1
03无排行有提醒,粤B533CJ,2020/1/8,100,1
01有排行有提醒,皖AT0642,2020/1/8,100,1
02有排行无提醒,闽C88DN2,2020/1/8,100,1
04无排行无提醒,粤B4C0S6,2020/1/8,100,1
01有排行有提醒,粤LBY602,2020/1/8,100,1
03无排行有提醒,粤B3AU48,2020/1/8,100,1
02有排行无提醒,皖AYY059,2020/1/8,100,1
03无排行有提醒,粤B2X562,2020/1/8,100,1
01有排行有提醒,粤S45B27,2020/1/8,100,1
01有排行有提醒,皖AT0626,2020/1/8,100,1
04无排行无提醒,粤B0Y92H,2020/1/8,94.04,2
02有排行无提醒,粤BL05M1,2020/1/8,93.27,3
01有排行有提醒,粤B3R80W,2020/1/8,92.09,4
02有排行无提醒,粤JCL629,2020/1/8,91.8,5
02有排行无提醒,粤B3Q03K,2020/1/8,88.69,6
02有排行无提醒,粤B9XN26,2020/1/8,88.31,7
03无排行有提醒,粤BS207S,2020/1/8,86.61,8
04无排行无提醒,粤STB959,2020/1/8,85.19,9
02有排行无提醒,皖AT0620,2020/1/8,82.65,10
01有排行有提醒,粤BT2220,2020/1/8,82.58,11
03无排行有提醒,粤STC809,2020/1/8,78.4,12
03无排行有提醒,皖AT0579,2020/1/8,76.95,13
04无排行无提醒,粤BP439V,2020/1/8,76.4,14
04无排行无提醒,皖AT0658,2020/1/8,69.96,15
02有排行无提醒,皖AT0580,2020/1/8,67.36,16
03无排行有提醒,皖AT0596,2020/1/8,66.61,17
01有排行有提醒,皖AT0568,2020/1/8,65.59,18
01有排行有提醒,皖AT0599,2020/1/8,57.52,19
03无排行有提醒,皖AT0589,2020/1/8,55.93,20
01有排行有提醒,皖AT0628,2020/1/8,54.98,21
01有排行有提醒,皖AT0650,2020/1/8,54.36,22
04无排行无提醒,皖AT0608,2020/1/8,54.21,23
02有排行无提醒,皖AT0575,2020/1/8,54.18,24
03无排行有提醒,皖AT0549,2020/1/8,50.9,25
02有排行无提醒,皖AT0576,2020/1/8,50.79,26
02有排行无提醒,皖AT0601,2020/1/8,50.36,27
01有排行有提醒,皖AT0553,2020/1/8,49.1,28
03无排行有提醒,皖AT0631,2020/1/8,47.4,29
01有排行有提醒,皖AT0600,2020/1/8,47.05,30
03无排行有提醒,皖AT0563,2020/1/8,40.86,31
04无排行无提醒,皖AT0661,2020/1/8,39.56,32
01有排行有提醒,皖AT0547,2020/1/8,35.95,33
04无排行无提醒,皖AT0540,2020/1/8,35.95,34
04无排行无提醒,皖AT0565,2020/1/8,34.41,35
01有排行有提醒,皖AT0665,2020/1/8,33.98,36
01有排行有提醒,皖AT0619,2020/1/8,30,37
02有排行无提醒,皖AT0541,2020/1/8,27.22,38
02有排行无提醒,皖AT0657,2020/1/8,26.37,39
04无排行无提醒,皖AT0560,2020/1/8,26.37,40
04无排行无提醒,皖AT0666,2020/1/8,22.88,41
03无排行有提醒,皖AT0591,2020/1/8,20.78,42
04无排行无提醒,皖AT0623,2020/1/8,19.71,43
03无排行有提醒,皖AT0621,2020/1/8,16.15,44
02有排行无提醒,皖AT0613,2020/1/8,15.99,45
03无排行有提醒,粤TEST01,2020/1/8,0,46
01有排行有提醒,皖AT0609,2020/1/8,0,46
04无排行无提醒,皖AT0556,2020/1/8,0,46
01有排行有提醒,粤L39ES3,2020/1/8,0,46
02有排行无提醒,粤BN8G52,2020/1/8,0,46
01有排行有提醒,粤B048RX,2020/1/8,0,46
02有排行无提醒,皖AT0641,2020/1/8,0,46
03无排行有提醒,皖AT0539,2020/1/9,100,1
01有排行有提醒,粤BH218W,2020/1/9,100,1
02有排行无提醒,粤B7U0H5,2020/1/9,100,1
04无排行无提醒,粤S09158,2020/1/9,100,1
03无排行有提醒,粤BY1047,2020/1/9,100,1
04无排行无提醒,粤PR5795,2020/1/9,100,1
01有排行有提醒,粤B2K335,2020/1/9,100,1
03无排行有提醒,渝D865V3,2020/1/9,100,1
03无排行有提醒,粤B892VK,2020/1/9,100,1
04无排行无提醒,粤B83CT2,2020/1/9,100,1
02有排行无提醒,粤SL3H57,2020/1/9,100,1
03无排行有提醒,皖AT0632,2020/1/9,100,1
03无排行有提醒,皖AT0633,2020/1/9,100,1
02有排行无提醒,皖AT0543,2020/1/9,100,1
04无排行无提醒,皖AT0616,2020/1/9,100,1
04无排行无提醒,粤B3RC91,2020/1/9,100,1
03无排行有提醒,粤B533CJ,2020/1/9,100,1
01有排行有提醒,皖AT0626,2020/1/9,100,1
02有排行无提醒,闽C88DN2,2020/1/9,100,1
04无排行无提醒,粤B4C0S6,2020/1/9,100,1
01有排行有提醒,粤LBY602,2020/1/9,100,1
01有排行有提醒,粤S45B27,2020/1/9,100,1
02有排行无提醒,皖AYY059,2020/1/9,100,1
03无排行有提醒,粤B3AU48,2020/1/9,100,1
02有排行无提醒,粤JCL629,2020/1/9,100,1
03无排行有提醒,粤B2X562,2020/1/9,100,1
01有排行有提醒,粤L39ES3,2020/1/9,99.91,2
02有排行无提醒,粤BL05M1,2020/1/9,96.42,3
04无排行无提醒,粤B0Y92H,2020/1/9,92.27,4
04无排行无提醒,粤STB959,2020/1/9,91.02,5
01有排行有提醒,粤B3R80W,2020/1/9,90.89,6
02有排行无提醒,粤B3Q03K,2020/1/9,90.75,7
02有排行无提醒,粤B9XN26,2020/1/9,89.59,8
03无排行有提醒,粤STC809,2020/1/9,86.9,9
02有排行无提醒,皖AT0620,2020/1/9,84.02,10
01有排行有提醒,粤BT2220,2020/1/9,83.93,11
02有排行无提醒,皖AT0613,2020/1/9,78.25,12
04无排行无提醒,皖AT0658,2020/1/9,77.35,13
03无排行有提醒,皖AT0589,2020/1/9,76.02,14
04无排行无提醒,粤BP439V,2020/1/9,74.92,15
02有排行无提醒,皖AT0580,2020/1/9,73.47,16
01有排行有提醒,皖AT0599,2020/1/9,67.71,17
04无排行无提醒,皖AT0661,2020/1/9,61.31,18
03无排行有提醒,皖AT0579,2020/1/9,59.78,19
01有排行有提醒,皖AT0642,2020/1/9,59.45,20
03无排行有提醒,皖AT0563,2020/1/9,59.22,21
03无排行有提醒,皖AT0621,2020/1/9,52,22
03无排行有提醒,皖AT0596,2020/1/9,51.24,23
01有排行有提醒,皖AT0568,2020/1/9,48.64,24
01有排行有提醒,皖AT0553,2020/1/9,48.33,25
02有排行无提醒,皖AT0541,2020/1/9,47.93,26
04无排行无提醒,皖AT0666,2020/1/9,40.52,27
02有排行无提醒,皖AT0601,2020/1/9,38.69,28
02有排行无提醒,皖AT0575,2020/1/9,38.01,29
01有排行有提醒,皖AT0650,2020/1/9,35.8,30
03无排行有提醒,皖AT0631,2020/1/9,34.8,31
01有排行有提醒,皖AT0600,2020/1/9,33.11,32
03无排行有提醒,皖AT0591,2020/1/9,32.29,33
01有排行有提醒,皖AT0619,2020/1/9,31.67,34
04无排行无提醒,皖AT0608,2020/1/9,31.23,35
04无排行无提醒,皖AT0623,2020/1/9,31,36
04无排行无提醒,皖AT0560,2020/1/9,28.34,37
04无排行无提醒,皖AT0540,2020/1/9,25.88,38
01有排行有提醒,皖AT0665,2020/1/9,24.28,39
01有排行有提醒,皖AT0547,2020/1/9,17.02,40
03无排行有提醒,皖AT0549,2020/1/9,12.34,41
02有排行无提醒,皖AT0576,2020/1/9,9.3,42
01有排行有提醒,皖AT0628,2020/1/9,8.42,43
01有排行有提醒,粤B048RX,2020/1/9,0,44
03无排行有提醒,粤TEST01,2020/1/9,0,44
01有排行有提醒,皖AT0609,2020/1/9,0,44
04无排行无提醒,皖AT0556,2020/1/9,0,44
03无排行有提醒,粤BS207S,2020/1/9,0,44
02有排行无提醒,粤BN8G52,2020/1/9,0,44
02有排行无提醒,皖AT0641,2020/1/9,0,44
04无排行无提醒,皖AT0565,2020/1/9,0,44
02有排行无提醒,皖AT0657,2020/1/9,0,44
03无排行有提醒,粤B2X562,2020/1/10,100,1
03无排行有提醒,粤B533CJ,2020/1/10,100,1
04无排行无提醒,粤B3RC91,2020/1/10,100,1
01有排行有提醒,粤BH218W,2020/1/10,100,1
02有排行无提醒,粤B7U0H5,2020/1/10,100,1
03无排行有提醒,渝D865V3,2020/1/10,100,1
04无排行无提醒,粤S09158,2020/1/10,100,1
03无排行有提醒,粤B892VK,2020/1/10,100,1
03无排行有提醒,皖AT0621,2020/1/10,100,1
03无排行有提醒,粤BY1047,2020/1/10,100,1
04无排行无提醒,粤PR5795,2020/1/10,100,1
01有排行有提醒,粤B2K335,2020/1/10,100,1
03无排行有提醒,皖AT0633,2020/1/10,100,1
01有排行有提醒,粤S45B27,2020/1/10,100,1
02有排行无提醒,皖AT0543,2020/1/10,100,1
04无排行无提醒,粤B83CT2,2020/1/10,100,1
02有排行无提醒,皖AYY059,2020/1/10,100,1
04无排行无提醒,皖AT0616,2020/1/10,100,1
01有排行有提醒,皖AT0626,2020/1/10,100,1
02有排行无提醒,粤SL3H57,2020/1/10,100,1
03无排行有提醒,皖AT0632,2020/1/10,100,1
02有排行无提醒,闽C88DN2,2020/1/10,100,1
04无排行无提醒,粤B4C0S6,2020/1/10,100,1
01有排行有提醒,粤LBY602,2020/1/10,100,1
03无排行有提醒,粤B3AU48,2020/1/10,100,1
03无排行有提醒,皖AT0539,2020/1/10,100,1
03无排行有提醒,粤BS207S,2020/1/10,99.82,2
03无排行有提醒,粤STC809,2020/1/10,95.21,3
04无排行无提醒,粤B0Y92H,2020/1/10,93.67,4
01有排行有提醒,粤B3R80W,2020/1/10,92.72,5
02有排行无提醒,粤B3Q03K,2020/1/10,92.24,6
02有排行无提醒,粤BL05M1,2020/1/10,90.97,7
02有排行无提醒,粤B9XN26,2020/1/10,86.39,8
02有排行无提醒,皖AT0620,2020/1/10,85.41,9
01有排行有提醒,粤BT2220,2020/1/10,85.41,10
01有排行有提醒,皖AT0642,2020/1/10,76.99,11
04无排行无提醒,粤STB959,2020/1/10,72.56,12
03无排行有提醒,皖AT0579,2020/1/10,69.5,13
04无排行无提醒,皖AT0661,2020/1/10,66.9,14
01有排行有提醒,皖AT0650,2020/1/10,66.76,15
04无排行无提醒,粤BP439V,2020/1/10,63.19,16
02有排行无提醒,皖AT0580,2020/1/10,58.22,17
03无排行有提醒,皖AT0589,2020/1/10,56.84,18
02有排行无提醒,皖AT0613,2020/1/10,55.14,19
01有排行有提醒,皖AT0553,2020/1/10,54.93,20
02有排行无提醒,粤JCL629,2020/1/10,50.17,21
04无排行无提醒,皖AT0658,2020/1/10,49.06,22
04无排行无提醒,皖AT0560,2020/1/10,46.83,23
04无排行无提醒,皖AT0540,2020/1/10,44.93,24
01有排行有提醒,皖AT0547,2020/1/10,38.81,25
02有排行无提醒,皖AT0541,2020/1/10,37.36,26
01有排行有提醒,皖AT0599,2020/1/10,35.65,27
02有排行无提醒,皖AT0576,2020/1/10,35.45,28
01有排行有提醒,皖AT0665,2020/1/10,34.35,29
01有排行有提醒,皖AT0619,2020/1/10,34.1,30
01有排行有提醒,皖AT0600,2020/1/10,32.67,31
04无排行无提醒,皖AT0608,2020/1/10,32.6,32
01有排行有提醒,皖AT0568,2020/1/10,32.28,33
01有排行有提醒,皖AT0628,2020/1/10,31.25,34
03无排行有提醒,皖AT0596,2020/1/10,30.4,35
03无排行有提醒,皖AT0563,2020/1/10,29.79,36
04无排行无提醒,皖AT0623,2020/1/10,27.21,37
02有排行无提醒,皖AT0657,2020/1/10,26.27,38
04无排行无提醒,皖AT0666,2020/1/10,23.43,39
03无排行有提醒,皖AT0631,2020/1/10,19.22,40
03无排行有提醒,皖AT0549,2020/1/10,17.99,41
02有排行无提醒,皖AT0601,2020/1/10,9.6,42
02有排行无提醒,皖AT0575,2020/1/10,9.44,43
04无排行无提醒,皖AT0565,2020/1/10,8.47,44
03无排行有提醒,皖AT0591,2020/1/10,5.51,45
03无排行有提醒,粤TEST01,2020/1/10,0,46
01有排行有提醒,皖AT0609,2020/1/10,0,46
01有排行有提醒,粤B048RX,2020/1/10,0,46
02有排行无提醒,粤BN8G52,2020/1/10,0,46
04无排行无提醒,皖AT0556,2020/1/10,0,46
01有排行有提醒,粤L39ES3,2020/1/10,0,46
02有排行无提醒,皖AT0641,2020/1/10,0,46
03无排行有提醒,粤B2X562,2020/1/11,100,1
03无排行有提醒,皖AT0633,2020/1/11,100,1
04无排行无提醒,粤S09158,2020/1/11,100,1
03无排行有提醒,皖AT0632,2020/1/11,100,1
03无排行有提醒,粤BY1047,2020/1/11,100,1
04无排行无提醒,粤PR5795,2020/1/11,100,1
01有排行有提醒,粤B2K335,2020/1/11,100,1
04无排行无提醒,皖AT0616,2020/1/11,100,1
03无排行有提醒,皖AT0539,2020/1/11,100,1
03无排行有提醒,渝D865V3,2020/1/11,100,1
02有排行无提醒,粤B7U0H5,2020/1/11,100,1
03无排行有提醒,粤B892VK,2020/1/11,100,1
04无排行无提醒,粤B83CT2,2020/1/11,100,1
02有排行无提醒,皖AT0543,2020/1/11,100,1
02有排行无提醒,粤SL3H57,2020/1/11,100,1
01有排行有提醒,粤BH218W,2020/1/11,100,1
04无排行无提醒,粤B3RC91,2020/1/11,100,1
03无排行有提醒,粤B533CJ,2020/1/11,100,1
01有排行有提醒,皖AT0626,2020/1/11,100,1
04无排行无提醒,粤STB959,2020/1/11,100,1
02有排行无提醒,闽C88DN2,2020/1/11,100,1
04无排行无提醒,粤B4C0S6,2020/1/11,100,1
01有排行有提醒,粤LBY602,2020/1/11,100,1
03无排行有提醒,粤B3AU48,2020/1/11,100,1
01有排行有提醒,粤S45B27,2020/1/11,100,1
02有排行无提醒,皖AYY059,2020/1/11,100,1
02有排行无提醒,粤BL05M1,2020/1/11,96.38,2
03无排行有提醒,粤STC809,2020/1/11,96.07,3
04无排行无提醒,粤B0Y92H,2020/1/11,93.1,4
02有排行无提醒,粤B3Q03K,2020/1/11,92.6,5
04无排行无提醒,粤BP439V,2020/1/11,91.61,6
01有排行有提醒,粤BT2220,2020/1/11,91.01,7
01有排行有提醒,粤B3R80W,2020/1/11,89.91,8
01有排行有提醒,皖AT0642,2020/1/11,86.76,9
02有排行无提醒,粤B9XN26,2020/1/11,74.66,10
02有排行无提醒,粤JCL629,2020/1/11,73.99,11
04无排行无提醒,皖AT0658,2020/1/11,64.93,12
01有排行有提醒,皖AT0568,2020/1/11,63.72,13
02有排行无提醒,皖AT0541,2020/1/11,61.08,14
01有排行有提醒,皖AT0599,2020/1/11,57.61,15
01有排行有提醒,皖AT0553,2020/1/11,56.35,16
03无排行有提醒,皖AT0579,2020/1/11,55.22,17
03无排行有提醒,皖AT0596,2020/1/11,54.45,18
02有排行无提醒,皖AT0613,2020/1/11,50.32,19
01有排行有提醒,皖AT0600,2020/1/11,50.03,20
04无排行无提醒,皖AT0666,2020/1/11,48.74,21
02有排行无提醒,皖AT0580,2020/1/11,47.4,22
04无排行无提醒,皖AT0560,2020/1/11,45.08,23
04无排行无提醒,皖AT0661,2020/1/11,44.56,24
02有排行无提醒,皖AT0576,2020/1/11,43.32,25
01有排行有提醒,皖AT0650,2020/1/11,43.07,26
03无排行有提醒,皖AT0563,2020/1/11,42.87,27
01有排行有提醒,皖AT0547,2020/1/11,39.04,28
03无排行有提醒,皖AT0549,2020/1/11,37.8,29
03无排行有提醒,皖AT0621,2020/1/11,36.87,30
02有排行无提醒,皖AT0601,2020/1/11,36.73,31
01有排行有提醒,皖AT0628,2020/1/11,36.18,32
02有排行无提醒,皖AT0575,2020/1/11,34.88,33
04无排行无提醒,皖AT0565,2020/1/11,32.78,34
03无排行有提醒,皖AT0631,2020/1/11,32.16,35
04无排行无提醒,皖AT0608,2020/1/11,30.23,36
02有排行无提醒,皖AT0620,2020/1/11,29.26,37
04无排行无提醒,皖AT0623,2020/1/11,27.74,38
01有排行有提醒,皖AT0619,2020/1/11,27.35,39
03无排行有提醒,皖AT0591,2020/1/11,26.35,40
01有排行有提醒,皖AT0665,2020/1/11,22.97,41
02有排行无提醒,皖AT0657,2020/1/11,22.29,42
04无排行无提醒,皖AT0540,2020/1/11,12.73,43
01有排行有提醒,皖AT0609,2020/1/11,0,44
03无排行有提醒,粤BS207S,2020/1/11,0,44
03无排行有提醒,粤TEST01,2020/1/11,0,44
04无排行无提醒,皖AT0556,2020/1/11,0,44
03无排行有提醒,皖AT0589,2020/1/11,0,44
01有排行有提醒,粤B048RX,2020/1/11,0,44
02有排行无提醒,粤BN8G52,2020/1/11,0,44
01有排行有提醒,粤L39ES3,2020/1/11,0,44
02有排行无提醒,皖AT0641,2020/1/11,0,44
03无排行有提醒,皖AT0633,2020/1/12,100,1
03无排行有提醒,粤B2X562,2020/1/12,100,1
04无排行无提醒,粤S09158,2020/1/12,100,1
03无排行有提醒,皖AT0632,2020/1/12,100,1
03无排行有提醒,粤BY1047,2020/1/12,100,1
04无排行无提醒,粤PR5795,2020/1/12,100,1
01有排行有提醒,粤B2K335,2020/1/12,100,1
04无排行无提醒,皖AT0616,2020/1/12,100,1
03无排行有提醒,皖AT0539,2020/1/12,100,1
03无排行有提醒,渝D865V3,2020/1/12,100,1
02有排行无提醒,粤B7U0H5,2020/1/12,100,1
03无排行有提醒,粤B892VK,2020/1/12,100,1
04无排行无提醒,粤B83CT2,2020/1/12,100,1
02有排行无提醒,皖AT0543,2020/1/12,100,1
02有排行无提醒,粤SL3H57,2020/1/12,100,1
01有排行有提醒,粤BH218W,2020/1/12,100,1
04无排行无提醒,粤B3RC91,2020/1/12,100,1
03无排行有提醒,粤B533CJ,2020/1/12,100,1
04无排行无提醒,粤STB959,2020/1/12,100,1
02有排行无提醒,闽C88DN2,2020/1/12,100,1
04无排行无提醒,粤B4C0S6,2020/1/12,100,1
01有排行有提醒,粤LBY602,2020/1/12,100,1
03无排行有提醒,粤B3AU48,2020/1/12,100,1
02有排行无提醒,皖AYY059,2020/1/12,100,1
01有排行有提醒,粤BT2220,2020/1/12,100,1
01有排行有提醒,粤S45B27,2020/1/12,100,1
01有排行有提醒,皖AT0626,2020/1/12,100,1
02有排行无提醒,粤B3Q03K,2020/1/12,97.57,2
03无排行有提醒,粤BS207S,2020/1/12,95.5,3
03无排行有提醒,粤STC809,2020/1/12,94.34,4
02有排行无提醒,粤BL05M1,2020/1/12,93.22,5
02有排行无提醒,皖AT0575,2020/1/12,91.27,6
01有排行有提醒,粤B3R80W,2020/1/12,90.31,7
04无排行无提醒,粤B0Y92H,2020/1/12,89.92,8
02有排行无提醒,粤JCL629,2020/1/12,88.6,9
04无排行无提醒,粤BP439V,2020/1/12,83.64,10
02有排行无提醒,粤B9XN26,2020/1/12,82.5,11
02有排行无提醒,皖AT0620,2020/1/12,81.98,12
01有排行有提醒,皖AT0642,2020/1/12,77.75,13
02有排行无提醒,皖AT0613,2020/1/12,70.69,14
01有排行有提醒,皖AT0568,2020/1/12,66.75,15
01有排行有提醒,皖AT0599,2020/1/12,60.02,16
04无排行无提醒,皖AT0661,2020/1/12,57.43,17
04无排行无提醒,皖AT0658,2020/1/12,56.69,18
03无排行有提醒,皖AT0549,2020/1/12,54.97,19
02有排行无提醒,皖AT0580,2020/1/12,53.43,20
01有排行有提醒,皖AT0553,2020/1/12,49.37,21
01有排行有提醒,皖AT0650,2020/1/12,48.16,22
04无排行无提醒,皖AT0623,2020/1/12,46.95,23
03无排行有提醒,皖AT0579,2020/1/12,46.49,24
04无排行无提醒,皖AT0560,2020/1/12,46.22,25
02有排行无提醒,皖AT0576,2020/1/12,45.94,26
02有排行无提醒,皖AT0601,2020/1/12,40.03,27
03无排行有提醒,皖AT0621,2020/1/12,35.9,28
03无排行有提醒,皖AT0596,2020/1/12,34.69,29
03无排行有提醒,皖AT0563,2020/1/12,31.6,30
04无排行无提醒,皖AT0666,2020/1/12,31.05,31
03无排行有提醒,皖AT0631,2020/1/12,30.84,32
01有排行有提醒,皖AT0619,2020/1/12,30.37,33
01有排行有提醒,皖AT0600,2020/1/12,30.33,34
02有排行无提醒,皖AT0541,2020/1/12,28.94,35
04无排行无提醒,皖AT0608,2020/1/12,28.39,36
04无排行无提醒,皖AT0540,2020/1/12,27.73,37
01有排行有提醒,皖AT0665,2020/1/12,25.5,38
03无排行有提醒,皖AT0591,2020/1/12,25.4,39
01有排行有提醒,皖AT0628,2020/1/12,20.93,40
01有排行有提醒,皖AT0547,2020/1/12,15.56,41
02有排行无提醒,皖AT0657,2020/1/12,12.24,42
01有排行有提醒,皖AT0609,2020/1/12,0,43
03无排行有提醒,粤TEST01,2020/1/12,0,43
03无排行有提醒,皖AT0589,2020/1/12,0,43
01有排行有提醒,粤B048RX,2020/1/12,0,43
02有排行无提醒,粤BN8G52,2020/1/12,0,43
04无排行无提醒,皖AT0556,2020/1/12,0,43
01有排行有提醒,粤L39ES3,2020/1/12,0,43
02有排行无提醒,皖AT0641,2020/1/12,0,43
04无排行无提醒,皖AT0565,2020/1/12,0,43
03无排行有提醒,粤B2X562,2020/1/13,100,1
04无排行无提醒,粤B3RC91,2020/1/13,100,1
01有排行有提醒,粤BH218W,2020/1/13,100,1
04无排行无提醒,粤S09158,2020/1/13,100,1
03无排行有提醒,粤B892VK,2020/1/13,100,1
03无排行有提醒,粤BY1047,2020/1/13,100,1
04无排行无提醒,粤PR5795,2020/1/13,100,1
01有排行有提醒,粤B2K335,2020/1/13,100,1
03无排行有提醒,皖AT0633,2020/1/13,100,1
02有排行无提醒,粤SL3H57,2020/1/13,100,1
01有排行有提醒,粤L39ES3,2020/1/13,100,1
03无排行有提醒,渝D865V3,2020/1/13,100,1
02有排行无提醒,粤B7U0H5,2020/1/13,100,1
03无排行有提醒,粤B533CJ,2020/1/13,100,1
01有排行有提醒,粤S45B27,2020/1/13,100,1
02有排行无提醒,粤JCL629,2020/1/13,100,1
04无排行无提醒,皖AT0616,2020/1/13,100,1
02有排行无提醒,皖AYY059,2020/1/13,100,1
03无排行有提醒,皖AT0632,2020/1/13,100,1
01有排行有提醒,皖AT0626,2020/1/13,100,1
02有排行无提醒,皖AT0543,2020/1/13,100,1
03无排行有提醒,皖AT0539,2020/1/13,100,1
02有排行无提醒,闽C88DN2,2020/1/13,100,1
04无排行无提醒,粤B4C0S6,2020/1/13,100,1
01有排行有提醒,粤LBY602,2020/1/13,100,1
03无排行有提醒,粤B3AU48,2020/1/13,100,1
04无排行无提醒,粤B83CT2,2020/1/13,100,1
03无排行有提醒,粤STC809,2020/1/13,94.65,2
01有排行有提醒,粤B3R80W,2020/1/13,93.63,3
02有排行无提醒,粤B9XN26,2020/1/13,91.87,4
01有排行有提醒,粤BT2220,2020/1/13,83.79,5
01有排行有提醒,皖AT0642,2020/1/13,82.95,6
04无排行无提醒,粤BP439V,2020/1/13,78.99,7
03无排行有提醒,皖AT0579,2020/1/13,78.82,8
04无排行无提醒,粤STB959,2020/1/13,75.18,9
02有排行无提醒,粤B3Q03K,2020/1/13,73.24,10
02有排行无提醒,粤BL05M1,2020/1/13,72.85,11
03无排行有提醒,皖AT0563,2020/1/13,71.37,12
04无排行无提醒,粤B0Y92H,2020/1/13,68.91,13
02有排行无提醒,皖AT0580,2020/1/13,64.88,14
01有排行有提醒,皖AT0628,2020/1/13,59.77,15
02有排行无提醒,皖AT0620,2020/1/13,58.55,16
03无排行有提醒,皖AT0596,2020/1/13,58.13,17
04无排行无提醒,皖AT0658,2020/1/13,57.96,18
03无排行有提醒,皖AT0621,2020/1/13,53.73,19
01有排行有提醒,皖AT0600,2020/1/13,50.97,20
02有排行无提醒,皖AT0575,2020/1/13,50.01,21
02有排行无提醒,皖AT0541,2020/1/13,47.17,22
04无排行无提醒,皖AT0608,2020/1/13,44.98,23
04无排行无提醒,皖AT0661,2020/1/13,44.04,24
04无排行无提醒,皖AT0540,2020/1/13,43.94,25
01有排行有提醒,皖AT0650,2020/1/13,43.43,26
02有排行无提醒,皖AT0576,2020/1/13,43.4,27
01有排行有提醒,皖AT0553,2020/1/13,41.7,28
03无排行有提醒,皖AT0591,2020/1/13,39.36,29
01有排行有提醒,皖AT0568,2020/1/13,37.9,30
04无排行无提醒,皖AT0560,2020/1/13,37.38,31
01有排行有提醒,皖AT0547,2020/1/13,36.43,32
01有排行有提醒,皖AT0599,2020/1/13,32.05,33
04无排行无提醒,皖AT0666,2020/1/13,31.47,34
02有排行无提醒,皖AT0657,2020/1/13,30.93,35
03无排行有提醒,皖AT0549,2020/1/13,27.83,36
