部门,车牌号,日期,驾驶行为评分,排名
03无排行有提醒,粤BY1047,2020/9/7,100,1
01有排行有提醒,粤B3R80W,2020/9/7,100,1
03无排行有提醒,粤B2X562,2020/9/7,100,1
04无排行无提醒,粤S09158,2020/9/7,100,1
02有排行无提醒,粤B9XN26,2020/9/7,100,1
02有排行无提醒,皖AYY059,2020/9/7,100,1
01有排行有提醒,粤LBY602,2020/9/7,100,1
02有排行无提醒,粤BL05M1,2020/9/7,93.24,2
01有排行有提醒,皖AT0642,2020/9/7,91.43,3
01有排行有提醒,粤BT2220,2020/9/7,80.75,4
03无排行有提醒,皖AT0563,2020/9/7,76.13,5
02有排行无提醒,皖AT0541,2020/9/7,72.48,6
03无排行有提醒,皖AT0621,2020/9/7,71.24,7
02有排行无提醒,皖AT0620,2020/9/7,61.13,8
03无排行有提醒,皖AT0596,2020/9/7,59.14,9
03无排行有提醒,皖AT0632,2020/9/7,56.83,10
01有排行有提醒,皖AT0568,2020/9/7,54,11
04无排行无提醒,皖AT0540,2020/9/7,46.63,12
03无排行有提醒,皖AT0631,2020/9/7,44.1,13
04无排行无提醒,皖AT0658,2020/9/7,41.34,14
03无排行有提醒,皖AT0591,2020/9/7,40.96,15
01有排行有提醒,皖AT0650,2020/9/7,37.41,16
04无排行无提醒,皖AT0623,2020/9/7,36.33,17
02有排行无提醒,皖AT0601,2020/9/7,35.28,18
04无排行无提醒,皖AT0565,2020/9/7,33.61,19
01有排行有提醒,皖AT0665,2020/9/7,33.54,20
04无排行无提醒,皖AT0608,2020/9/7,33.36,21
01有排行有提醒,皖AT0553,2020/9/7,31.57,22
01有排行有提醒,皖AT0628,2020/9/7,28.86,23
02有排行无提醒,皖AT0613,2020/9/7,27.69,24
01有排行有提醒,皖AT0599,2020/9/7,24.78,25
01有排行有提醒,粤B048RX,2020/9/7,0,26
01有排行有提醒,皖AT0609,2020/9/7,0,26
04无排行无提醒,皖AT0556,2020/9/7,0,26
03无排行有提醒,粤TEST01,2020/9/7,0,26
02有排行无提醒,粤BN8G52,2020/9/7,0,26
02有排行无提醒,皖AT0641,2020/9/7,0,26
02有排行无提醒,皖AT0580,2020/9/8,100,1
03无排行有提醒,皖AT0633,2020/9/8,100,1
02有排行无提醒,皖AT0576,2020/9/8,100,1
02有排行无提醒,粤SL3H57,2020/9/8,100,1
03无排行有提醒,粤BS207S,2020/9/8,100,1
04无排行无提醒,粤B83CT2,2020/9/8,100,1
02有排行无提醒,粤BL05M1,2020/9/8,100,1
03无排行有提醒,粤B892VK,2020/9/8,100,1
04无排行无提醒,粤B0Y92H,2020/9/8,100,1
02有排行无提醒,粤B7U0H5,2020/9/8,100,1
03无排行有提醒,渝D865V3,2020/9/8,100,1
01有排行有提醒,粤L39ES3,2020/9/8,100,1
02有排行无提醒,皖AT0543,2020/9/8,100,1
03无排行有提醒,皖AT0549,2020/9/8,100,1
04无排行无提醒,皖AT0560,2020/9/8,100,1
01有排行有提醒,皖AT0619,2020/9/8,100,1
04无排行无提醒,皖AT0666,2020/9/8,100,1
02有排行无提醒,皖AT0575,2020/9/8,100,1
03无排行有提醒,皖AT0589,2020/9/8,100,1
02有排行无提醒,皖AT0657,2020/9/8,100,1
01有排行有提醒,皖AT0547,2020/9/8,100,1
04无排行无提醒,皖AT0616,2020/9/8,100,1
03无排行有提醒,皖AT0539,2020/9/8,100,1
01有排行有提醒,皖AT0600,2020/9/8,100,1
04无排行无提醒,皖AT0661,2020/9/8,100,1
03无排行有提醒,皖AT0579,2020/9/8,100,1
04无排行无提醒,粤BP439V,2020/9/8,100,1
02有排行无提醒,皖AYY059,2020/9/8,100,1
01有排行有提醒,粤S45B27,2020/9/8,100,1
02有排行无提醒,粤JCL629,2020/9/8,100,1
03无排行有提醒,粤B3AU48,2020/9/8,100,1
01有排行有提醒,皖AT0626,2020/9/8,100,1
01有排行有提醒,粤LBY602,2020/9/8,100,1
04无排行无提醒,粤B4C0S6,2020/9/8,100,1
02有排行无提醒,闽C88DN2,2020/9/8,100,1
04无排行无提醒,粤STB959,2020/9/8,100,1
02有排行无提醒,粤B3Q03K,2020/9/8,100,1
03无排行有提醒,粤B533CJ,2020/9/8,100,1
03无排行有提醒,粤B2X562,2020/9/8,100,1
04无排行无提醒,粤B3RC91,2020/9/8,100,1
03无排行有提醒,粤STC809,2020/9/8,100,1
01有排行有提醒,粤B2K335,2020/9/8,100,1
04无排行无提醒,粤PR5795,2020/9/8,100,1
03无排行有提醒,粤BY1047,2020/9/8,100,1
01有排行有提醒,粤B3R80W,2020/9/8,100,1
04无排行无提醒,粤S09158,2020/9/8,100,1
01有排行有提醒,粤BH218W,2020/9/8,100,1
02有排行无提醒,粤B9XN26,2020/9/8,100,1
01有排行有提醒,皖AT0642,2020/9/8,91.31,2
01有排行有提醒,粤BT2220,2020/9/8,88.89,3
02有排行无提醒,皖AT0613,2020/9/8,87.71,4
04无排行无提醒,皖AT0658,2020/9/8,74.49,5
03无排行有提醒,皖AT0621,2020/9/8,68.58,6
03无排行有提醒,皖AT0632,2020/9/8,63.4,7
01有排行有提醒,皖AT0665,2020/9/8,57.98,8
01有排行有提醒,皖AT0599,2020/9/8,57.79,9
03无排行有提醒,皖AT0631,2020/9/8,57.42,10
04无排行无提醒,皖AT0623,2020/9/8,55.57,11
01有排行有提醒,皖AT0568,2020/9/8,55.38,12
03无排行有提醒,皖AT0596,2020/9/8,53.23,13
02有排行无提醒,皖AT0541,2020/9/8,47.7,14
01有排行有提醒,皖AT0553,2020/9/8,47.38,15
03无排行有提醒,皖AT0563,2020/9/8,47.01,16
01有排行有提醒,皖AT0650,2020/9/8,43.3,17
04无排行无提醒,皖AT0540,2020/9/8,42.29,18
04无排行无提醒,皖AT0565,2020/9/8,40.01,19
02有排行无提醒,皖AT0601,2020/9/8,36.67,20
01有排行有提醒,皖AT0628,2020/9/8,30.72,21
03无排行有提醒,皖AT0591,2020/9/8,28.49,22
02有排行无提醒,皖AT0620,2020/9/8,7.29,23
02有排行无提醒,粤BN8G52,2020/9/8,0,24
01有排行有提醒,皖AT0609,2020/9/8,0,24
03无排行有提醒,粤TEST01,2020/9/8,0,24
01有排行有提醒,粤B048RX,2020/9/8,0,24
04无排行无提醒,皖AT0556,2020/9/8,0,24
02有排行无提醒,皖AT0641,2020/9/8,0,24
04无排行无提醒,皖AT0608,2020/9/8,0,24
02有排行无提醒,皖AT0580,2020/9/9,100,1
02有排行无提醒,皖AT0543,2020/9/9,100,1
03无排行有提醒,皖AT0633,2020/9/9,100,1
02有排行无提醒,皖AT0576,2020/9/9,100,1
02有排行无提醒,粤SL3H57,2020/9/9,100,1
03无排行有提醒,粤BS207S,2020/9/9,100,1
04无排行无提醒,粤B83CT2,2020/9/9,100,1
03无排行有提醒,粤B892VK,2020/9/9,100,1
04无排行无提醒,粤B0Y92H,2020/9/9,100,1
02有排行无提醒,粤B7U0H5,2020/9/9,100,1
03无排行有提醒,渝D865V3,2020/9/9,100,1
01有排行有提醒,粤L39ES3,2020/9/9,100,1
03无排行有提醒,皖AT0549,2020/9/9,100,1
04无排行无提醒,皖AT0560,2020/9/9,100,1
01有排行有提醒,皖AT0619,2020/9/9,100,1
04无排行无提醒,皖AT0666,2020/9/9,100,1
02有排行无提醒,皖AT0575,2020/9/9,100,1
03无排行有提醒,皖AT0589,2020/9/9,100,1
02有排行无提醒,皖AT0657,2020/9/9,100,1
01有排行有提醒,皖AT0547,2020/9/9,100,1
04无排行无提醒,皖AT0616,2020/9/9,100,1
03无排行有提醒,皖AT0539,2020/9/9,100,1
01有排行有提醒,皖AT0600,2020/9/9,100,1
04无排行无提醒,皖AT0661,2020/9/9,100,1
03无排行有提醒,皖AT0579,2020/9/9,100,1
04无排行无提醒,粤BP439V,2020/9/9,100,1
03无排行有提醒,粤STC809,2020/9/9,100,1
04无排行无提醒,粤B3RC91,2020/9/9,100,1
03无排行有提醒,粤B533CJ,2020/9/9,100,1
02有排行无提醒,粤B3Q03K,2020/9/9,100,1
01有排行有提醒,粤S45B27,2020/9/9,100,1
02有排行无提醒,粤JCL629,2020/9/9,100,1
03无排行有提醒,粤B3AU48,2020/9/9,100,1
04无排行无提醒,粤STB959,2020/9/9,100,1
01有排行有提醒,皖AT0626,2020/9/9,100,1
02有排行无提醒,闽C88DN2,2020/9/9,100,1
04无排行无提醒,粤B4C0S6,2020/9/9,100,1
01有排行有提醒,粤BH218W,2020/9/9,100,1
01有排行有提醒,粤B2K335,2020/9/9,100,1
04无排行无提醒,粤PR5795,2020/9/9,100,1
03无排行有提醒,粤BY1047,2020/9/9,100,1
01有排行有提醒,粤B3R80W,2020/9/9,100,1
03无排行有提醒,粤B2X562,2020/9/9,100,1
04无排行无提醒,粤S09158,2020/9/9,100,1
02有排行无提醒,粤B9XN26,2020/9/9,100,1
02有排行无提醒,皖AYY059,2020/9/9,100,1
01有排行有提醒,粤LBY602,2020/9/9,100,1
02有排行无提醒,粤BL05M1,2020/9/9,94.09,2
01有排行有提醒,皖AT0642,2020/9/9,92.42,3
01有排行有提醒,粤BT2220,2020/9/9,88.02,4
01有排行有提醒,皖AT0665,2020/9/9,74.16,5
01有排行有提醒,皖AT0650,2020/9/9,69.77,6
03无排行有提醒,皖AT0596,2020/9/9,66.93,7
03无排行有提醒,皖AT0621,2020/9/9,62.13,8
04无排行无提醒,皖AT0658,2020/9/9,53.18,9
04无排行无提醒,皖AT0608,2020/9/9,52.46,10
02有排行无提醒,皖AT0620,2020/9/9,52.2,11
02有排行无提醒,皖AT0613,2020/9/9,51.19,12
01有排行有提醒,皖AT0628,2020/9/9,50.31,13
03无排行有提醒,皖AT0563,2020/9/9,50.18,14
03无排行有提醒,皖AT0632,2020/9/9,44.27,15
01有排行有提醒,皖AT0599,2020/9/9,43.35,16
02有排行无提醒,皖AT0601,2020/9/9,42.4,17
01有排行有提醒,皖AT0568,2020/9/9,41.25,18
02有排行无提醒,皖AT0541,2020/9/9,40.68,19
04无排行无提醒,皖AT0565,2020/9/9,39.81,20
03无排行有提醒,皖AT0631,2020/9/9,33.97,21
03无排行有提醒,皖AT0591,2020/9/9,32.78,22
04无排行无提醒,皖AT0623,2020/9/9,32.54,23
01有排行有提醒,皖AT0553,2020/9/9,25.43,24
04无排行无提醒,皖AT0540,2020/9/9,23.83,25
01有排行有提醒,皖AT0609,2020/9/9,0,26
01有排行有提醒,粤B048RX,2020/9/9,0,26
04无排行无提醒,皖AT0556,2020/9/9,0,26
02有排行无提醒,粤BN8G52,2020/9/9,0,26
03无排行有提醒,粤TEST01,2020/9/9,0,26
02有排行无提醒,皖AT0641,2020/9/9,0,26
02有排行无提醒,皖AT0580,2020/9/10,100,1
02有排行无提醒,皖AT0543,2020/9/10,100,1
03无排行有提醒,皖AT0633,2020/9/10,100,1
02有排行无提醒,皖AT0576,2020/9/10,100,1
02有排行无提醒,粤SL3H57,2020/9/10,100,1
03无排行有提醒,粤BS207S,2020/9/10,100,1
04无排行无提醒,粤B83CT2,2020/9/10,100,1
03无排行有提醒,粤B892VK,2020/9/10,100,1
04无排行无提醒,粤B0Y92H,2020/9/10,100,1
02有排行无提醒,粤B7U0H5,2020/9/10,100,1
03无排行有提醒,渝D865V3,2020/9/10,100,1
01有排行有提醒,粤L39ES3,2020/9/10,100,1
03无排行有提醒,皖AT0549,2020/9/10,100,1
04无排行无提醒,皖AT0560,2020/9/10,100,1
01有排行有提醒,皖AT0619,2020/9/10,100,1
04无排行无提醒,皖AT0666,2020/9/10,100,1
02有排行无提醒,皖AT0575,2020/9/10,100,1
03无排行有提醒,皖AT0589,2020/9/10,100,1
02有排行无提醒,皖AT0657,2020/9/10,100,1
01有排行有提醒,皖AT0547,2020/9/10,100,1
04无排行无提醒,皖AT0616,2020/9/10,100,1
03无排行有提醒,皖AT0539,2020/9/10,100,1
01有排行有提醒,皖AT0600,2020/9/10,100,1
04无排行无提醒,皖AT0661,2020/9/10,100,1
03无排行有提醒,皖AT0579,2020/9/10,100,1
04无排行无提醒,粤BP439V,2020/9/10,100,1
03无排行有提醒,粤STC809,2020/9/10,100,1
04无排行无提醒,粤B3RC91,2020/9/10,100,1
03无排行有提醒,粤B533CJ,2020/9/10,100,1
02有排行无提醒,粤B3Q03K,2020/9/10,100,1
01有排行有提醒,粤S45B27,2020/9/10,100,1
02有排行无提醒,粤JCL629,2020/9/10,100,1
03无排行有提醒,粤B3AU48,2020/9/10,100,1
04无排行无提醒,粤STB959,2020/9/10,100,1
01有排行有提醒,皖AT0626,2020/9/10,100,1
02有排行无提醒,闽C88DN2,2020/9/10,100,1
04无排行无提醒,粤B4C0S6,2020/9/10,100,1
01有排行有提醒,粤BH218W,2020/9/10,100,1
01有排行有提醒,粤B2K335,2020/9/10,100,1
04无排行无提醒,粤PR5795,2020/9/10,100,1
03无排行有提醒,粤BY1047,2020/9/10,100,1
01有排行有提醒,粤B3R80W,2020/9/10,100,1
03无排行有提醒,粤B2X562,2020/9/10,100,1
04无排行无提醒,粤S09158,2020/9/10,100,1
02有排行无提醒,粤B9XN26,2020/9/10,100,1
02有排行无提醒,皖AYY059,2020/9/10,100,1
01有排行有提醒,粤LBY602,2020/9/10,100,1
02有排行无提醒,粤BL05M1,2020/9/10,94.78,2
01有排行有提醒,皖AT0642,2020/9/10,92.93,3
01有排行有提醒,粤BT2220,2020/9/10,85.22,4
02有排行无提醒,皖AT0620,2020/9/10,75.23,5
01有排行有提醒,皖AT0650,2020/9/10,69.59,6
01有排行有提醒,皖AT0568,2020/9/10,68.01,7
04无排行无提醒,皖AT0658,2020/9/10,64.01,8
01有排行有提醒,皖AT0553,2020/9/10,64,9
01有排行有提醒,皖AT0665,2020/9/10,62.82,10
03无排行有提醒,皖AT0621,2020/9/10,58.3,11
02有排行无提醒,皖AT0601,2020/9/10,57.33,12
03无排行有提醒,皖AT0591,2020/9/10,56.26,13
03无排行有提醒,皖AT0632,2020/9/10,55.47,14
04无排行无提醒,皖AT0608,2020/9/10,45.53,15
03无排行有提醒,皖AT0631,2020/9/10,43.68,16
04无排行无提醒,皖AT0565,2020/9/10,41.12,17
04无排行无提醒,皖AT0540,2020/9/10,39.95,18
01有排行有提醒,皖AT0628,2020/9/10,39.37,19
03无排行有提醒,皖AT0563,2020/9/10,36.67,20
03无排行有提醒,皖AT0596,2020/9/10,34.38,21
02有排行无提醒,皖AT0613,2020/9/10,34.23,22
02有排行无提醒,皖AT0541,2020/9/10,27.33,23
01有排行有提醒,皖AT0599,2020/9/10,25.78,24
04无排行无提醒,皖AT0623,2020/9/10,24.52,25
01有排行有提醒,粤B048RX,2020/9/10,0,26
01有排行有提醒,皖AT0609,2020/9/10,0,26
02有排行无提醒,粤BN8G52,2020/9/10,0,26
04无排行无提醒,皖AT0556,2020/9/10,0,26
03无排行有提醒,粤TEST01,2020/9/10,0,26
02有排行无提醒,皖AT0641,2020/9/10,0,26
02有排行无提醒,皖AT0580,2020/9/11,100,1
03无排行有提醒,皖AT0633,2020/9/11,100,1
02有排行无提醒,皖AT0576,2020/9/11,100,1
02有排行无提醒,粤SL3H57,2020/9/11,100,1
03无排行有提醒,粤BS207S,2020/9/11,100,1
04无排行无提醒,粤B83CT2,2020/9/11,100,1
02有排行无提醒,粤BL05M1,2020/9/11,100,1
03无排行有提醒,粤B892VK,2020/9/11,100,1
04无排行无提醒,粤B0Y92H,2020/9/11,100,1
02有排行无提醒,粤B7U0H5,2020/9/11,100,1
03无排行有提醒,渝D865V3,2020/9/11,100,1
01有排行有提醒,粤L39ES3,2020/9/11,100,1
02有排行无提醒,皖AT0543,2020/9/11,100,1
03无排行有提醒,皖AT0549,2020/9/11,100,1
04无排行无提醒,皖AT0560,2020/9/11,100,1
01有排行有提醒,皖AT0619,2020/9/11,100,1
04无排行无提醒,皖AT0666,2020/9/11,100,1
02有排行无提醒,皖AT0575,2020/9/11,100,1
03无排行有提醒,皖AT0589,2020/9/11,100,1
02有排行无提醒,皖AT0657,2020/9/11,100,1
01有排行有提醒,皖AT0547,2020/9/11,100,1
04无排行无提醒,皖AT0616,2020/9/11,100,1
03无排行有提醒,皖AT0539,2020/9/11,100,1
01有排行有提醒,皖AT0600,2020/9/11,100,1
04无排行无提醒,皖AT0661,2020/9/11,100,1
03无排行有提醒,皖AT0579,2020/9/11,100,1
04无排行无提醒,粤BP439V,2020/9/11,100,1
04无排行无提醒,粤B3RC91,2020/9/11,100,1
01有排行有提醒,粤S45B27,2020/9/11,100,1
02有排行无提醒,粤JCL629,2020/9/11,100,1
03无排行有提醒,粤B3AU48,2020/9/11,100,1
01有排行有提醒,皖AT0626,2020/9/11,100,1
01有排行有提醒,粤LBY602,2020/9/11,100,1
04无排行无提醒,粤B4C0S6,2020/9/11,100,1
02有排行无提醒,闽C88DN2,2020/9/11,100,1
04无排行无提醒,粤STB959,2020/9/11,100,1
02有排行无提醒,粤B3Q03K,2020/9/11,100,1
03无排行有提醒,粤B533CJ,2020/9/11,100,1
02有排行无提醒,皖AYY059,2020/9/11,100,1
03无排行有提醒,粤STC809,2020/9/11,100,1
01有排行有提醒,粤B2K335,2020/9/11,100,1
04无排行无提醒,粤PR5795,2020/9/11,100,1
03无排行有提醒,粤BY1047,2020/9/11,100,1
01有排行有提醒,粤B3R80W,2020/9/11,100,1
04无排行无提醒,粤S09158,2020/9/11,100,1
02有排行无提醒,粤B9XN26,2020/9/11,100,1
01有排行有提醒,粤BH218W,2020/9/11,100,1
03无排行有提醒,粤B2X562,2020/9/11,100,1
01有排行有提醒,皖AT0642,2020/9/11,92.22,2
01有排行有提醒,粤BT2220,2020/9/11,85.94,3
02有排行无提醒,皖AT0620,2020/9/11,76.69,4
01有排行有提醒,皖AT0650,2020/9/11,66.05,5
01有排行有提醒,皖AT0665,2020/9/11,60.36,6
04无排行无提醒,皖AT0658,2020/9/11,57.4,7
01有排行有提醒,皖AT0599,2020/9/11,55.83,8
02有排行无提醒,皖AT0601,2020/9/11,55.42,9
01有排行有提醒,皖AT0568,2020/9/11,48.5,10
02有排行无提醒,皖AT0541,2020/9/11,47.18,11
04无排行无提醒,皖AT0565,2020/9/11,46.75,12
03无排行有提醒,皖AT0563,2020/9/11,42.72,13
01有排行有提醒,皖AT0628,2020/9/11,41.04,14
04无排行无提醒,皖AT0623,2020/9/11,38.96,15
03无排行有提醒,皖AT0632,2020/9/11,36.73,16
03无排行有提醒,皖AT0596,2020/9/11,36.47,17
03无排行有提醒,皖AT0631,2020/9/11,35.73,18
04无排行无提醒,皖AT0540,2020/9/11,32.41,19
01有排行有提醒,皖AT0553,2020/9/11,31.73,20
02有排行无提醒,皖AT0613,2020/9/11,30.25,21
04无排行无提醒,皖AT0608,2020/9/11,26.5,22
03无排行有提醒,皖AT0621,2020/9/11,21.96,23
03无排行有提醒,皖AT0591,2020/9/11,11.75,24
01有排行有提醒,皖AT0609,2020/9/11,0,25
01有排行有提醒,粤B048RX,2020/9/11,0,25
03无排行有提醒,粤TEST01,2020/9/11,0,25
02有排行无提醒,粤BN8G52,2020/9/11,0,25
04无排行无提醒,皖AT0556,2020/9/11,0,25
02有排行无提醒,皖AT0641,2020/9/11,0,25
02有排行无提醒,皖AT0580,2020/9/12,100,1
03无排行有提醒,皖AT0633,2020/9/12,100,1
02有排行无提醒,皖AT0576,2020/9/12,100,1
02有排行无提醒,粤SL3H57,2020/9/12,100,1
03无排行有提醒,粤BS207S,2020/9/12,100,1
04无排行无提醒,粤B83CT2,2020/9/12,100,1
02有排行无提醒,粤BL05M1,2020/9/12,100,1
03无排行有提醒,粤B892VK,2020/9/12,100,1
04无排行无提醒,粤B0Y92H,2020/9/12,100,1
02有排行无提醒,粤B7U0H5,2020/9/12,100,1
03无排行有提醒,渝D865V3,2020/9/12,100,1
01有排行有提醒,粤L39ES3,2020/9/12,100,1
02有排行无提醒,皖AT0543,2020/9/12,100,1
03无排行有提醒,皖AT0549,2020/9/12,100,1
04无排行无提醒,皖AT0560,2020/9/12,100,1
01有排行有提醒,皖AT0619,2020/9/12,100,1
04无排行无提醒,皖AT0666,2020/9/12,100,1
02有排行无提醒,皖AT0575,2020/9/12,100,1
03无排行有提醒,皖AT0589,2020/9/12,100,1
02有排行无提醒,皖AT0657,2020/9/12,100,1
01有排行有提醒,皖AT0547,2020/9/12,100,1
04无排行无提醒,皖AT0616,2020/9/12,100,1
03无排行有提醒,皖AT0539,2020/9/12,100,1
01有排行有提醒,皖AT0600,2020/9/12,100,1
04无排行无提醒,皖AT0661,2020/9/12,100,1
03无排行有提醒,皖AT0579,2020/9/12,100,1
04无排行无提醒,粤BP439V,2020/9/12,100,1
04无排行无提醒,粤B3RC91,2020/9/12,100,1
03无排行有提醒,粤B533CJ,2020/9/12,100,1
02有排行无提醒,粤B3Q03K,2020/9/12,100,1
01有排行有提醒,粤S45B27,2020/9/12,100,1
02有排行无提醒,粤JCL629,2020/9/12,100,1
03无排行有提醒,粤B3AU48,2020/9/12,100,1
04无排行无提醒,粤STB959,2020/9/12,100,1
02有排行无提醒,闽C88DN2,2020/9/12,100,1
01有排行有提醒,皖AT0626,2020/9/12,100,1
04无排行无提醒,粤B4C0S6,2020/9/12,100,1
03无排行有提醒,粤B2X562,2020/9/12,100,1
02有排行无提醒,皖AYY059,2020/9/12,100,1
01有排行有提醒,粤BH218W,2020/9/12,100,1
03无排行有提醒,粤STC809,2020/9/12,100,1
01有排行有提醒,粤B2K335,2020/9/12,100,1
04无排行无提醒,粤PR5795,2020/9/12,100,1
03无排行有提醒,粤BY1047,2020/9/12,100,1
01有排行有提醒,粤B3R80W,2020/9/12,100,1
04无排行无提醒,粤S09158,2020/9/12,100,1
02有排行无提醒,粤B9XN26,2020/9/12,100,1
01有排行有提醒,粤LBY602,2020/9/12,100,1
02有排行无提醒,皖AT0613,2020/9/12,93.37,2
01有排行有提醒,皖AT0642,2020/9/12,91.92,3
02有排行无提醒,皖AT0620,2020/9/12,85.98,4
01有排行有提醒,粤BT2220,2020/9/12,72.3,5
04无排行无提醒,皖AT0658,2020/9/12,64.62,6
01有排行有提醒,皖AT0599,2020/9/12,63.04,7
03无排行有提醒,皖AT0596,2020/9/12,61.44,8
01有排行有提醒,皖AT0553,2020/9/12,56.51,9
01有排行有提醒,皖AT0650,2020/9/12,55.33,10
04无排行无提醒,皖AT0540,2020/9/12,54.13,11
01有排行有提醒,皖AT0665,2020/9/12,54,12
03无排行有提醒,皖AT0631,2020/9/12,49.71,13
02有排行无提醒,皖AT0541,2020/9/12,49.64,14
03无排行有提醒,皖AT0563,2020/9/12,48.57,15
04无排行无提醒,皖AT0565,2020/9/12,47.55,16
02有排行无提醒,皖AT0601,2020/9/12,43.88,17
03无排行有提醒,皖AT0621,2020/9/12,39.81,18
04无排行无提醒,皖AT0623,2020/9/12,38.35,19
01有排行有提醒,皖AT0568,2020/9/12,30.81,20
03无排行有提醒,皖AT0591,2020/9/12,30.73,21
01有排行有提醒,皖AT0628,2020/9/12,28.34,22
03无排行有提醒,皖AT0632,2020/9/12,26.35,23
04无排行无提醒,皖AT0608,2020/9/12,17.37,24
02有排行无提醒,粤BN8G52,2020/9/12,0,25
01有排行有提醒,皖AT0609,2020/9/12,0,25
01有排行有提醒,粤B048RX,2020/9/12,0,25
03无排行有提醒,粤TEST01,2020/9/12,0,25
04无排行无提醒,皖AT0556,2020/9/12,0,25
02有排行无提醒,皖AT0641,2020/9/12,0,25
02有排行无提醒,皖AT0580,2020/9/13,100,1
02有排行无提醒,皖AT0543,2020/9/13,100,1
03无排行有提醒,皖AT0633,2020/9/13,100,1
02有排行无提醒,皖AT0576,2020/9/13,100,1
02有排行无提醒,粤SL3H57,2020/9/13,100,1
03无排行有提醒,粤BS207S,2020/9/13,100,1
04无排行无提醒,粤B83CT2,2020/9/13,100,1
03无排行有提醒,粤B892VK,2020/9/13,100,1
04无排行无提醒,粤B0Y92H,2020/9/13,100,1
02有排行无提醒,粤B7U0H5,2020/9/13,100,1
03无排行有提醒,渝D865V3,2020/9/13,100,1
01有排行有提醒,粤L39ES3,2020/9/13,100,1
03无排行有提醒,皖AT0549,2020/9/13,100,1
04无排行无提醒,皖AT0560,2020/9/13,100,1
01有排行有提醒,皖AT0619,2020/9/13,100,1
04无排行无提醒,皖AT0666,2020/9/13,100,1
02有排行无提醒,皖AT0575,2020/9/13,100,1
03无排行有提醒,皖AT0589,2020/9/13,100,1
02有排行无提醒,皖AT0657,2020/9/13,100,1
01有排行有提醒,皖AT0547,2020/9/13,100,1
04无排行无提醒,皖AT0616,2020/9/13,100,1
03无排行有提醒,皖AT0539,2020/9/13,100,1
01有排行有提醒,皖AT0600,2020/9/13,100,1
04无排行无提醒,皖AT0661,2020/9/13,100,1
03无排行有提醒,皖AT0579,2020/9/13,100,1
04无排行无提醒,粤BP439V,2020/9/13,100,1
03无排行有提醒,粤STC809,2020/9/13,100,1
04无排行无提醒,粤B3RC91,2020/9/13,100,1
02有排行无提醒,粤B3Q03K,2020/9/13,100,1
03无排行有提醒,粤B533CJ,2020/9/13,100,1
04无排行无提醒,粤STB959,2020/9/13,100,1
01有排行有提醒,粤S45B27,2020/9/13,100,1
02有排行无提醒,粤JCL629,2020/9/13,100,1
03无排行有提醒,粤B3AU48,2020/9/13,100,1
02有排行无提醒,闽C88DN2,2020/9/13,100,1
01有排行有提醒,皖AT0626,2020/9/13,100,1
04无排行无提醒,粤B4C0S6,2020/9/13,100,1
01有排行有提醒,粤BH218W,2020/9/13,100,1
01有排行有提醒,粤B2K335,2020/9/13,100,1
04无排行无提醒,粤PR5795,2020/9/13,100,1
03无排行有提醒,粤BY1047,2020/9/13,100,1
01有排行有提醒,粤B3R80W,2020/9/13,100,1
03无排行有提醒,粤B2X562,2020/9/13,100,1
04无排行无提醒,粤S09158,2020/9/13,100,1
02有排行无提醒,皖AYY059,2020/9/13,100,1
02有排行无提醒,粤B9XN26,2020/9/13,100,1
01有排行有提醒,粤LBY602,2020/9/13,100,1
01有排行有提醒,皖AT0642,2020/9/13,91.39,2
01有排行有提醒,粤BT2220,2020/9/13,89.39,3
02有排行无提醒,皖AT0620,2020/9/13,85.98,4
03无排行有提醒,皖AT0563,2020/9/13,78.47,5
01有排行有提醒,皖AT0665,2020/9/13,77.94,6
02有排行无提醒,粤BL05M1,2020/9/13,74.05,7
04无排行无提醒,皖AT0658,2020/9/13,73.12,8
03无排行有提醒,皖AT0632,2020/9/13,67.3,9
03无排行有提醒,皖AT0596,2020/9/13,62.96,10
01有排行有提醒,皖AT0568,2020/9/13,61.54,11
04无排行无提醒,皖AT0565,2020/9/13,59.64,12
01有排行有提醒,皖AT0650,2020/9/13,58.65,13
04无排行无提醒,皖AT0540,2020/9/13,54.83,14
02有排行无提醒,皖AT0601,2020/9/13,54.19,15
02有排行无提醒,皖AT0541,2020/9/13,50.49,16
01有排行有提醒,皖AT0599,2020/9/13,49.43,17
03无排行有提醒,皖AT0631,2020/9/13,49.21,18
03无排行有提醒,皖AT0591,2020/9/13,49.05,19
02有排行无提醒,皖AT0613,2020/9/13,47.51,20
03无排行有提醒,皖AT0621,2020/9/13,46.96,21
04无排行无提醒,皖AT0623,2020/9/13,44.99,22
01有排行有提醒,皖AT0553,2020/9/13,39.65,23
01有排行有提醒,皖AT0628,2020/9/13,38.5,24
04无排行无提醒,皖AT0608,2020/9/13,29.48,25
03无排行有提醒,粤TEST01,2020/9/13,0,26
04无排行无提醒,皖AT0556,2020/9/13,0,26
02有排行无提醒,粤BN8G52,2020/9/13,0,26
01有排行有提醒,皖AT0609,2020/9/13,0,26
01有排行有提醒,粤B048RX,2020/9/13,0,26
02有排行无提醒,皖AT0641,2020/9/13,0,26
02有排行无提醒,皖AT0580,2020/9/14,100,1
02有排行无提醒,皖AT0543,2020/9/14,100,1
03无排行有提醒,皖AT0633,2020/9/14,100,1
