部门,车牌号,日期,驾驶行为评分,排名
04无排行无提醒,粤BP439V,2019/11/1,100,1
03无排行有提醒,粤BY1047,2019/11/1,100,1
04无排行无提醒,粤S09158,2019/11/1,100,1
03无排行有提醒,渝D865V3,2019/11/1,100,1
01有排行有提醒,粤BH218W,2019/11/1,100,1
04无排行无提醒,粤B3RC91,2019/11/1,100,1
03无排行有提醒,粤B533CJ,2019/11/1,100,1
01有排行有提醒,粤S45B27,2019/11/1,100,1
03无排行有提醒,粤B3AU48,2019/11/1,100,1
01有排行有提醒,粤LBY602,2019/11/1,100,1
04无排行无提醒,粤B4C0S6,2019/11/1,100,1
04无排行无提醒,粤B83CT2,2019/11/1,100,1
02有排行无提醒,皖AYY059,2019/11/1,100,1
02有排行无提醒,闽C88DN2,2019/11/1,100,1
04无排行无提醒,粤STB959,2019/11/1,99.9,2
03无排行有提醒,粤STC809,2019/11/1,95.61,3
01有排行有提醒,粤B2K335,2019/11/1,95.27,4
04无排行无提醒,粤PR5795,2019/11/1,95.03,5
02有排行无提醒,粤B3Q03K,2019/11/1,93.64,6
02有排行无提醒,粤B7U0H5,2019/11/1,92.68,7
02有排行无提醒,粤B9XN26,2019/11/1,92.59,8
03无排行有提醒,粤B892VK,2019/11/1,92.51,9
01有排行有提醒,粤B3R80W,2019/11/1,87.41,10
02有排行无提醒,粤JCL629,2019/11/1,87.33,11
01有排行有提醒,粤L39ES3,2019/11/1,82.21,12
03无排行有提醒,粤B2X562,2019/11/1,78.93,13
01有排行有提醒,粤BT2220,2019/11/1,76.27,14
01有排行有提醒,皖AT0626,2019/11/1,73.15,15
04无排行无提醒,粤B0Y92H,2019/11/1,63.45,16
04无排行无提醒,皖AT0540,2019/11/1,45.44,17
02有排行无提醒,粤BN8G52,2019/11/1,0,18
01有排行有提醒,粤B048RX,2019/11/1,0,18
03无排行有提醒,粤TEST01,2019/11/1,0,18
03无排行有提醒,粤BS207S,2019/11/1,0,18
03无排行有提醒,粤BY1047,2019/11/2,100,1
04无排行无提醒,粤BP439V,2019/11/2,100,1
03无排行有提醒,渝D865V3,2019/11/2,100,1
01有排行有提醒,粤BH218W,2019/11/2,100,1
04无排行无提醒,粤B3RC91,2019/11/2,100,1
03无排行有提醒,粤B533CJ,2019/11/2,100,1
01有排行有提醒,粤S45B27,2019/11/2,100,1
03无排行有提醒,粤B3AU48,2019/11/2,100,1
01有排行有提醒,粤LBY602,2019/11/2,100,1
04无排行无提醒,粤B4C0S6,2019/11/2,100,1
02有排行无提醒,皖AYY059,2019/11/2,100,1
04无排行无提醒,粤S09158,2019/11/2,100,1
04无排行无提醒,粤STB959,2019/11/2,100,1
02有排行无提醒,闽C88DN2,2019/11/2,100,1
01有排行有提醒,粤B2K335,2019/11/2,97.78,2
03无排行有提醒,粤STC809,2019/11/2,93.86,3
04无排行无提醒,粤B0Y92H,2019/11/2,93,4
02有排行无提醒,粤B7U0H5,2019/11/2,92.5,5
04无排行无提醒,粤B83CT2,2019/11/2,90.71,6
01有排行有提醒,粤BT2220,2019/11/2,90.7,7
02有排行无提醒,粤B3Q03K,2019/11/2,89.92,8
02有排行无提醒,粤JCL629,2019/11/2,89.22,9
03无排行有提醒,粤BS207S,2019/11/2,87.37,10
03无排行有提醒,粤B892VK,2019/11/2,87.01,11
01有排行有提醒,粤B3R80W,2019/11/2,86.61,12
01有排行有提醒,粤L39ES3,2019/11/2,82.28,13
01有排行有提醒,皖AT0626,2019/11/2,74.94,14
03无排行有提醒,粤B2X562,2019/11/2,73.87,15
02有排行无提醒,粤B9XN26,2019/11/2,61.31,16
04无排行无提醒,皖AT0540,2019/11/2,35.25,17
02有排行无提醒,粤BN8G52,2019/11/2,0,18
01有排行有提醒,粤B048RX,2019/11/2,0,18
03无排行有提醒,粤TEST01,2019/11/2,0,18
04无排行无提醒,粤PR5795,2019/11/2,0,18
02有排行无提醒,粤B9XN26,2019/11/3,100,1
01有排行有提醒,粤BH218W,2019/11/3,100,1
04无排行无提醒,粤B3RC91,2019/11/3,100,1
03无排行有提醒,粤B533CJ,2019/11/3,100,1
01有排行有提醒,粤S45B27,2019/11/3,100,1
03无排行有提醒,粤BY1047,2019/11/3,100,1
03无排行有提醒,粤B3AU48,2019/11/3,100,1
01有排行有提醒,粤LBY602,2019/11/3,100,1
04无排行无提醒,粤B4C0S6,2019/11/3,100,1
02有排行无提醒,闽C88DN2,2019/11/3,100,1
04无排行无提醒,粤STB959,2019/11/3,100,1
03无排行有提醒,渝D865V3,2019/11/3,100,1
03无排行有提醒,粤B892VK,2019/11/3,100,1
02有排行无提醒,皖AYY059,2019/11/3,100,1
04无排行无提醒,粤B83CT2,2019/11/3,100,1
04无排行无提醒,粤S09158,2019/11/3,100,1
04无排行无提醒,粤PR5795,2019/11/3,99.66,2
03无排行有提醒,粤BS207S,2019/11/3,99.21,3
02有排行无提醒,粤B3Q03K,2019/11/3,98.48,4
01有排行有提醒,粤B2K335,2019/11/3,96.59,5
04无排行无提醒,粤B0Y92H,2019/11/3,94.25,6
02有排行无提醒,粤B7U0H5,2019/11/3,94.11,7
02有排行无提醒,粤JCL629,2019/11/3,91.32,8
01有排行有提醒,粤BT2220,2019/11/3,90.04,9
01有排行有提醒,粤B3R80W,2019/11/3,88.31,10
03无排行有提醒,粤STC809,2019/11/3,88.13,11
01有排行有提醒,粤L39ES3,2019/11/3,73.25,12
04无排行无提醒,粤BP439V,2019/11/3,72.03,13
03无排行有提醒,粤B2X562,2019/11/3,65.48,14
01有排行有提醒,皖AT0626,2019/11/3,49.58,15
04无排行无提醒,皖AT0540,2019/11/3,22.29,16
02有排行无提醒,粤BN8G52,2019/11/3,0,17
01有排行有提醒,粤B048RX,2019/11/3,0,17
03无排行有提醒,粤TEST01,2019/11/3,0,17
04无排行无提醒,粤BP439V,2019/11/4,100,1
01有排行有提醒,粤S45B27,2019/11/4,100,1
03无排行有提醒,粤B533CJ,2019/11/4,100,1
04无排行无提醒,粤B3RC91,2019/11/4,100,1
01有排行有提醒,粤BH218W,2019/11/4,100,1
04无排行无提醒,粤B0Y92H,2019/11/4,100,1
04无排行无提醒,粤S09158,2019/11/4,100,1
03无排行有提醒,粤BY1047,2019/11/4,100,1
04无排行无提醒,粤PR5795,2019/11/4,100,1
03无排行有提醒,渝D865V3,2019/11/4,100,1
02有排行无提醒,粤JCL629,2019/11/4,100,1
03无排行有提醒,粤B3AU48,2019/11/4,100,1
01有排行有提醒,粤LBY602,2019/11/4,100,1
04无排行无提醒,粤B4C0S6,2019/11/4,100,1
02有排行无提醒,闽C88DN2,2019/11/4,100,1
04无排行无提醒,粤B83CT2,2019/11/4,100,1
02有排行无提醒,皖AYY059,2019/11/4,100,1
03无排行有提醒,粤B892VK,2019/11/4,100,1
02有排行无提醒,粤B7U0H5,2019/11/4,99.06,2
03无排行有提醒,粤B2X562,2019/11/4,97.06,3
02有排行无提醒,粤B3Q03K,2019/11/4,95.29,4
01有排行有提醒,皖AT0626,2019/11/4,95.01,5
01有排行有提醒,粤B2K335,2019/11/4,94.84,6
03无排行有提醒,粤STC809,2019/11/4,92.47,7
01有排行有提醒,粤BT2220,2019/11/4,84.29,8
01有排行有提醒,粤B3R80W,2019/11/4,83.54,9
04无排行无提醒,粤STB959,2019/11/4,80.89,10
02有排行无提醒,粤B9XN26,2019/11/4,74.56,11
01有排行有提醒,粤L39ES3,2019/11/4,72.9,12
04无排行无提醒,皖AT0540,2019/11/4,37.07,13
02有排行无提醒,粤BN8G52,2019/11/4,0,14
01有排行有提醒,粤B048RX,2019/11/4,0,14
03无排行有提醒,粤TEST01,2019/11/4,0,14
03无排行有提醒,粤BS207S,2019/11/4,0,14
01有排行有提醒,粤S45B27,2019/11/5,100,1
02有排行无提醒,粤B7U0H5,2019/11/5,100,1
03无排行有提醒,渝D865V3,2019/11/5,100,1
01有排行有提醒,粤BH218W,2019/11/5,100,1
04无排行无提醒,粤B3RC91,2019/11/5,100,1
03无排行有提醒,粤B533CJ,2019/11/5,100,1
03无排行有提醒,粤BY1047,2019/11/5,100,1
02有排行无提醒,粤JCL629,2019/11/5,100,1
03无排行有提醒,粤B3AU48,2019/11/5,100,1
01有排行有提醒,粤LBY602,2019/11/5,100,1
04无排行无提醒,粤B4C0S6,2019/11/5,100,1
02有排行无提醒,闽C88DN2,2019/11/5,100,1
04无排行无提醒,粤BP439V,2019/11/5,100,1
04无排行无提醒,粤B0Y92H,2019/11/5,100,1
03无排行有提醒,粤B892VK,2019/11/5,100,1
02有排行无提醒,皖AYY059,2019/11/5,100,1
04无排行无提醒,粤B83CT2,2019/11/5,100,1
04无排行无提醒,粤S09158,2019/11/5,100,1
01有排行有提醒,粤B2K335,2019/11/5,95.39,2
03无排行有提醒,粤STC809,2019/11/5,94.89,3
03无排行有提醒,粤B2X562,2019/11/5,89.85,4
02有排行无提醒,粤B3Q03K,2019/11/5,89.41,5
01有排行有提醒,粤BT2220,2019/11/5,87.61,6
04无排行无提醒,粤STB959,2019/11/5,87.45,7
01有排行有提醒,粤B3R80W,2019/11/5,86.03,8
02有排行无提醒,粤B9XN26,2019/11/5,85.1,9
01有排行有提醒,皖AT0626,2019/11/5,84.74,10
01有排行有提醒,粤L39ES3,2019/11/5,77.42,11
04无排行无提醒,皖AT0540,2019/11/5,51.1,12
02有排行无提醒,粤BN8G52,2019/11/5,0,13
04无排行无提醒,粤PR5795,2019/11/5,0,13
01有排行有提醒,粤B048RX,2019/11/5,0,13
03无排行有提醒,粤TEST01,2019/11/5,0,13
03无排行有提醒,粤BS207S,2019/11/5,0,13
03无排行有提醒,粤B533CJ,2019/11/6,100,1
04无排行无提醒,粤S09158,2019/11/6,100,1
03无排行有提醒,粤BY1047,2019/11/6,100,1
03无排行有提醒,渝D865V3,2019/11/6,100,1
01有排行有提醒,粤BH218W,2019/11/6,100,1
04无排行无提醒,粤B3RC91,2019/11/6,100,1
01有排行有提醒,粤S45B27,2019/11/6,100,1
02有排行无提醒,粤JCL629,2019/11/6,100,1
03无排行有提醒,粤B3AU48,2019/11/6,100,1
01有排行有提醒,粤LBY602,2019/11/6,100,1
04无排行无提醒,粤B4C0S6,2019/11/6,100,1
04无排行无提醒,粤B83CT2,2019/11/6,100,1
02有排行无提醒,皖AYY059,2019/11/6,100,1
03无排行有提醒,粤B892VK,2019/11/6,100,1
02有排行无提醒,粤B7U0H5,2019/11/6,100,1
04无排行无提醒,粤STB959,2019/11/6,100,1
02有排行无提醒,闽C88DN2,2019/11/6,100,1
01有排行有提醒,皖AT0626,2019/11/6,99.84,2
03无排行有提醒,粤STC809,2019/11/6,97.15,3
01有排行有提醒,粤B2K335,2019/11/6,96.5,4
02有排行无提醒,粤B9XN26,2019/11/6,92.98,5
04无排行无提醒,粤B0Y92H,2019/11/6,92.05,6
01有排行有提醒,粤B3R80W,2019/11/6,88.97,7
02有排行无提醒,粤B3Q03K,2019/11/6,88.12,8
03无排行有提醒,粤B2X562,2019/11/6,85.93,9
01有排行有提醒,粤L39ES3,2019/11/6,83.47,10
01有排行有提醒,粤BT2220,2019/11/6,82.42,11
04无排行无提醒,皖AT0540,2019/11/6,81.93,12
04无排行无提醒,粤BP439V,2019/11/6,80.37,13
02有排行无提醒,粤BN8G52,2019/11/6,0,14
04无排行无提醒,粤PR5795,2019/11/6,0,14
01有排行有提醒,粤B048RX,2019/11/6,0,14
03无排行有提醒,粤TEST01,2019/11/6,0,14
03无排行有提醒,粤BS207S,2019/11/6,0,14
04无排行无提醒,粤S09158,2019/11/7,100,1
03无排行有提醒,粤BY1047,2019/11/7,100,1
01有排行有提醒,粤S45B27,2019/11/7,100,1
03无排行有提醒,粤B533CJ,2019/11/7,100,1
04无排行无提醒,粤B3RC91,2019/11/7,100,1
01有排行有提醒,粤BH218W,2019/11/7,100,1
02有排行无提醒,粤B7U0H5,2019/11/7,100,1
03无排行有提醒,渝D865V3,2019/11/7,100,1
04无排行无提醒,粤PR5795,2019/11/7,100,1
03无排行有提醒,粤B3AU48,2019/11/7,100,1
01有排行有提醒,粤LBY602,2019/11/7,100,1
04无排行无提醒,粤B83CT2,2019/11/7,100,1
02有排行无提醒,皖AYY059,2019/11/7,100,1
03无排行有提醒,粤B892VK,2019/11/7,100,1
04无排行无提醒,粤STB959,2019/11/7,100,1
02有排行无提醒,闽C88DN2,2019/11/7,100,1
04无排行无提醒,粤B4C0S6,2019/11/7,100,1
03无排行有提醒,粤STC809,2019/11/7,99.07,2
01有排行有提醒,粤B2K335,2019/11/7,96.03,3
04无排行无提醒,粤B0Y92H,2019/11/7,95.16,4
02有排行无提醒,粤B3Q03K,2019/11/7,91.48,5
02有排行无提醒,粤JCL629,2019/11/7,90.37,6
01有排行有提醒,粤BT2220,2019/11/7,88.82,7
02有排行无提醒,粤B9XN26,2019/11/7,88.75,8
03无排行有提醒,粤B2X562,2019/11/7,87.48,9
01有排行有提醒,皖AT0626,2019/11/7,84.6,10
04无排行无提醒,粤BP439V,2019/11/7,82.38,11
01有排行有提醒,粤L39ES3,2019/11/7,76.18,12
01有排行有提醒,粤B3R80W,2019/11/7,71.66,13
04无排行无提醒,皖AT0540,2019/11/7,60.5,14
01有排行有提醒,皖AT0553,2019/11/7,57.56,15
02有排行无提醒,皖AT0576,2019/11/7,12.97,16
02有排行无提醒,粤BN8G52,2019/11/7,0,17
01有排行有提醒,粤B048RX,2019/11/7,0,17
03无排行有提醒,粤TEST01,2019/11/7,0,17
03无排行有提醒,粤BS207S,2019/11/7,0,17
04无排行无提醒,粤S09158,2019/11/8,100,1
03无排行有提醒,粤BY1047,2019/11/8,100,1
02有排行无提醒,粤B7U0H5,2019/11/8,100,1
01有排行有提醒,粤BH218W,2019/11/8,100,1
04无排行无提醒,粤B3RC91,2019/11/8,100,1
03无排行有提醒,粤B533CJ,2019/11/8,100,1
01有排行有提醒,粤S45B27,2019/11/8,100,1
02有排行无提醒,粤JCL629,2019/11/8,100,1
03无排行有提醒,粤B3AU48,2019/11/8,100,1
01有排行有提醒,粤LBY602,2019/11/8,100,1
04无排行无提醒,粤B4C0S6,2019/11/8,100,1
02有排行无提醒,皖AYY059,2019/11/8,100,1
03无排行有提醒,渝D865V3,2019/11/8,100,1
04无排行无提醒,粤B83CT2,2019/11/8,100,1
03无排行有提醒,粤B892VK,2019/11/8,100,1
04无排行无提醒,粤STB959,2019/11/8,100,1
02有排行无提醒,闽C88DN2,2019/11/8,100,1
04无排行无提醒,粤PR5795,2019/11/8,96.28,2
01有排行有提醒,粤B2K335,2019/11/8,95.98,3
03无排行有提醒,粤B2X562,2019/11/8,94.72,4
02有排行无提醒,粤B3Q03K,2019/11/8,93.52,5
02有排行无提醒,粤SL3H57,2019/11/8,92.81,6
01有排行有提醒,粤B3R80W,2019/11/8,90.83,7
02有排行无提醒,粤B9XN26,2019/11/8,90.77,8
04无排行无提醒,粤B0Y92H,2019/11/8,87.51,9
01有排行有提醒,粤BT2220,2019/11/8,83.94,10
02有排行无提醒,皖AT0576,2019/11/8,83.88,11
03无排行有提醒,粤STC809,2019/11/8,81.61,12
04无排行无提醒,粤BP439V,2019/11/8,79.91,13
01有排行有提醒,粤L39ES3,2019/11/8,77.8,14
01有排行有提醒,皖AT0553,2019/11/8,62.25,15
04无排行无提醒,皖AT0540,2019/11/8,52.68,16
01有排行有提醒,皖AT0626,2019/11/8,37.65,17
03无排行有提醒,粤BS207S,2019/11/8,0,18
03无排行有提醒,粤TEST01,2019/11/8,0,18
01有排行有提醒,粤B048RX,2019/11/8,0,18
02有排行无提醒,粤BN8G52,2019/11/8,0,18
04无排行无提醒,粤S09158,2019/11/9,100,1
02有排行无提醒,粤JCL629,2019/11/9,100,1
01有排行有提醒,粤S45B27,2019/11/9,100,1
03无排行有提醒,粤B533CJ,2019/11/9,100,1
04无排行无提醒,粤B3RC91,2019/11/9,100,1
01有排行有提醒,粤BH218W,2019/11/9,100,1
02有排行无提醒,粤B7U0H5,2019/11/9,100,1
03无排行有提醒,渝D865V3,2019/11/9,100,1
03无排行有提醒,粤BY1047,2019/11/9,100,1
03无排行有提醒,粤B3AU48,2019/11/9,100,1
01有排行有提醒,粤LBY602,2019/11/9,100,1
04无排行无提醒,粤B83CT2,2019/11/9,100,1
02有排行无提醒,皖AYY059,2019/11/9,100,1
03无排行有提醒,粤B892VK,2019/11/9,100,1
02有排行无提醒,粤B3Q03K,2019/11/9,100,1
04无排行无提醒,粤STB959,2019/11/9,100,1
02有排行无提醒,闽C88DN2,2019/11/9,100,1
04无排行无提醒,粤B4C0S6,2019/11/9,100,1
01有排行有提醒,粤B2K335,2019/11/9,95.75,2
04无排行无提醒,粤B0Y92H,2019/11/9,94.71,3
03无排行有提醒,粤STC809,2019/11/9,91.22,4
01有排行有提醒,粤B3R80W,2019/11/9,90.47,5
04无排行无提醒,粤BP439V,2019/11/9,90.25,6
01有排行有提醒,粤BT2220,2019/11/9,89.99,7
02有排行无提醒,粤SL3H57,2019/11/9,89.44,8
03无排行有提醒,粤B2X562,2019/11/9,86.53,9
02有排行无提醒,皖AT0576,2019/11/9,86.23,10
01有排行有提醒,粤L39ES3,2019/11/9,72.16,11
01有排行有提醒,皖AT0626,2019/11/9,70.46,12
01有排行有提醒,皖AT0553,2019/11/9,60.3,13
02有排行无提醒,粤B9XN26,2019/11/9,53.93,14
04无排行无提醒,皖AT0540,2019/11/9,32.3,15
02有排行无提醒,粤BN8G52,2019/11/9,0,16
03无排行有提醒,粤TEST01,2019/11/9,0,16
03无排行有提醒,粤BS207S,2019/11/9,0,16
01有排行有提醒,粤B048RX,2019/11/9,0,16
04无排行无提醒,粤PR5795,2019/11/9,0,16
04无排行无提醒,粤S09158,2019/11/10,100,1
01有排行有提醒,粤S45B27,2019/11/10,100,1
03无排行有提醒,粤B533CJ,2019/11/10,100,1
04无排行无提醒,粤B3RC91,2019/11/10,100,1
01有排行有提醒,粤BH218W,2019/11/10,100,1
02有排行无提醒,粤B9XN26,2019/11/10,100,1
02有排行无提醒,粤B7U0H5,2019/11/10,100,1
03无排行有提醒,渝D865V3,2019/11/10,100,1
01有排行有提醒,粤B3R80W,2019/11/10,100,1
03无排行有提醒,粤BY1047,2019/11/10,100,1
02有排行无提醒,粤JCL629,2019/11/10,100,1
03无排行有提醒,粤B3AU48,2019/11/10,100,1
04无排行无提醒,粤B83CT2,2019/11/10,100,1
03无排行有提醒,粤B892VK,2019/11/10,100,1
02有排行无提醒,粤SL3H57,2019/11/10,100,1
02有排行无提醒,皖AYY059,2019/11/10,100,1
04无排行无提醒,粤STB959,2019/11/10,100,1
02有排行无提醒,闽C88DN2,2019/11/10,100,1
04无排行无提醒,粤B4C0S6,2019/11/10,100,1
01有排行有提醒,粤LBY602,2019/11/10,100,1
03无排行有提醒,粤STC809,2019/11/10,99.16,2
01有排行有提醒,粤B2K335,2019/11/10,97.22,3
02有排行无提醒,粤B3Q03K,2019/11/10,94.57,4
03无排行有提醒,粤B2X562,2019/11/10,92.83,5
01有排行有提醒,粤BT2220,2019/11/10,89.73,6
01有排行有提醒,粤L39ES3,2019/11/10,84.97,7
04无排行无提醒,粤BP439V,2019/11/10,71.09,8
04无排行无提醒,粤B0Y92H,2019/11/10,67.88,9
01有排行有提醒,皖AT0553,2019/11/10,49.42,10
01有排行有提醒,皖AT0626,2019/11/10,46.46,11
04无排行无提醒,皖AT0540,2019/11/10,35.1,12
03无排行有提醒,粤TEST01,2019/11/10,0,13
03无排行有提醒,粤BS207S,2019/11/10,0,13
04无排行无提醒,粤PR5795,2019/11/10,0,13
01有排行有提醒,粤B048RX,2019/11/10,0,13
02有排行无提醒,粤BN8G52,2019/11/10,0,13
02有排行无提醒,皖AT0576,2019/11/10,0,13
04无排行无提醒,粤S09158,2019/11/11,100,1
02有排行无提醒,粤JCL629,2019/11/11,100,1
01有排行有提醒,粤S45B27,2019/11/11,100,1
03无排行有提醒,粤B533CJ,2019/11/11,100,1
04无排行无提醒,粤B3RC91,2019/11/11,100,1
01有排行有提醒,粤BH218W,2019/11/11,100,1
02有排行无提醒,粤B7U0H5,2019/11/11,100,1
03无排行有提醒,渝D865V3,2019/11/11,100,1
03无排行有提醒,粤BY1047,2019/11/11,100,1
03无排行有提醒,粤B3AU48,2019/11/11,100,1
01有排行有提醒,粤LBY602,2019/11/11,100,1
02有排行无提醒,粤SL3H57,2019/11/11,100,1
02有排行无提醒,皖AYY059,2019/11/11,100,1
04无排行无提醒,粤B83CT2,2019/11/11,100,1
03无排行有提醒,粤B892VK,2019/11/11,100,1
04无排行无提醒,粤STB959,2019/11/11,100,1
02有排行无提醒,闽C88DN2,2019/11/11,100,1
04无排行无提醒,粤B4C0S6,2019/11/11,100,1
04无排行无提醒,粤PR5795,2019/11/11,100,1
01有排行有提醒,粤B2K335,2019/11/11,97.28,2
03无排行有提醒,粤STC809,2019/11/11,93.15,3
01有排行有提醒,粤B3R80W,2019/11/11,93.04,4
02有排行无提醒,粤B3Q03K,2019/11/11,92.79,5
01有排行有提醒,粤BT2220,2019/11/11,88.18,6
03无排行有提醒,粤B2X562,2019/11/11,85.94,7
02有排行无提醒,皖AT0576,2019/11/11,81.51,8
04无排行无提醒,粤BP439V,2019/11/11,79.99,9
01有排行有提醒,皖AT0626,2019/11/11,79.9,10
01有排行有提醒,粤L39ES3,2019/11/11,77.24,11
04无排行无提醒,粤B0Y92H,2019/11/11,75.48,12
02有排行无提醒,粤B9XN26,2019/11/11,68.01,13
01有排行有提醒,皖AT0553,2019/11/11,65.5,14
04无排行无提醒,皖AT0540,2019/11/11,54.41,15
02有排行无提醒,粤BN8G52,2019/11/11,0,16
03无排行有提醒,粤BS207S,2019/11/11,0,16
03无排行有提醒,粤TEST01,2019/11/11,0,16
01有排行有提醒,粤B048RX,2019/11/11,0,16
04无排行无提醒,粤S09158,2019/11/12,100,1
01有排行有提醒,粤S45B27,2019/11/12,100,1
03无排行有提醒,粤B533CJ,2019/11/12,100,1
04无排行无提醒,粤B3RC91,2019/11/12,100,1
01有排行有提醒,粤BH218W,2019/11/12,100,1
03无排行有提醒,粤B892VK,2019/11/12,100,1
02有排行无提醒,粤B7U0H5,2019/11/12,100,1
03无排行有提醒,粤BY1047,2019/11/12,100,1
