部门,车牌号,日期,驾驶行为评分,排名
03无排行有提醒,粤BY1047,2020/7/7,100,1
01有排行有提醒,皖AT0626,2020/7/7,100,1
02有排行无提醒,闽C88DN2,2020/7/7,100,1
04无排行无提醒,粤S09158,2020/7/7,100,1
02有排行无提醒,粤B3Q03K,2020/7/7,100,1
02有排行无提醒,粤BL05M1,2020/7/7,96.98,2
03无排行有提醒,粤STC809,2020/7/7,95.82,3
01有排行有提醒,粤B3R80W,2020/7/7,93.94,4
02有排行无提醒,皖AT0613,2020/7/7,91.79,5
02有排行无提醒,粤JCL629,2020/7/7,91.64,6
02有排行无提醒,粤B9XN26,2020/7/7,87.6,7
04无排行无提醒,粤BP439V,2020/7/7,82.79,8
01有排行有提醒,皖AT0650,2020/7/7,73.81,9
02有排行无提醒,皖AT0620,2020/7/7,70.12,10
02有排行无提醒,皖AT0541,2020/7/7,69.34,11
04无排行无提醒,皖AT0658,2020/7/7,65.05,12
03无排行有提醒,皖AT0621,2020/7/7,64.71,13
03无排行有提醒,皖AT0563,2020/7/7,63.97,14
03无排行有提醒,皖AT0632,2020/7/7,59.87,15
01有排行有提醒,皖AT0568,2020/7/7,58.74,16
03无排行有提醒,皖AT0596,2020/7/7,55.53,17
03无排行有提醒,皖AT0591,2020/7/7,54.74,18
04无排行无提醒,皖AT0540,2020/7/7,52.73,19
02有排行无提醒,皖AT0657,2020/7/7,50.36,20
02有排行无提醒,皖AT0601,2020/7/7,50.06,21
01有排行有提醒,皖AT0553,2020/7/7,44.66,22
04无排行无提醒,皖AT0623,2020/7/7,42.5,23
01有排行有提醒,皖AT0665,2020/7/7,37.86,24
03无排行有提醒,皖AT0631,2020/7/7,35.63,25
04无排行无提醒,皖AT0608,2020/7/7,33.28,26
04无排行无提醒,皖AT0565,2020/7/7,32.47,27
01有排行有提醒,皖AT0628,2020/7/7,16.97,28
01有排行有提醒,皖AT0599,2020/7/7,14.66,29
02有排行无提醒,粤BN8G52,2020/7/7,0,30
01有排行有提醒,皖AT0609,2020/7/7,0,30
01有排行有提醒,粤B048RX,2020/7/7,0,30
03无排行有提醒,粤TEST01,2020/7/7,0,30
04无排行无提醒,皖AT0556,2020/7/7,0,30
02有排行无提醒,皖AT0641,2020/7/7,0,30
02有排行无提醒,皖AT0580,2020/7/8,100,1
02有排行无提醒,皖AT0543,2020/7/8,100,1
03无排行有提醒,皖AT0633,2020/7/8,100,1
02有排行无提醒,皖AT0576,2020/7/8,100,1
02有排行无提醒,粤SL3H57,2020/7/8,100,1
03无排行有提醒,粤BS207S,2020/7/8,100,1
04无排行无提醒,粤B83CT2,2020/7/8,100,1
03无排行有提醒,粤B892VK,2020/7/8,100,1
04无排行无提醒,粤B0Y92H,2020/7/8,100,1
02有排行无提醒,粤B7U0H5,2020/7/8,100,1
03无排行有提醒,渝D865V3,2020/7/8,100,1
03无排行有提醒,皖AT0549,2020/7/8,100,1
04无排行无提醒,皖AT0560,2020/7/8,100,1
03无排行有提醒,皖AT0579,2020/7/8,100,1
01有排行有提醒,皖AT0642,2020/7/8,100,1
01有排行有提醒,皖AT0619,2020/7/8,100,1
04无排行无提醒,皖AT0666,2020/7/8,100,1
02有排行无提醒,皖AT0575,2020/7/8,100,1
03无排行有提醒,皖AT0589,2020/7/8,100,1
01有排行有提醒,皖AT0547,2020/7/8,100,1
04无排行无提醒,皖AT0616,2020/7/8,100,1
03无排行有提醒,皖AT0539,2020/7/8,100,1
01有排行有提醒,皖AT0600,2020/7/8,100,1
04无排行无提醒,皖AT0661,2020/7/8,100,1
01有排行有提醒,粤L39ES3,2020/7/8,100,1
01有排行有提醒,粤B2K335,2020/7/8,100,1
03无排行有提醒,粤B533CJ,2020/7/8,100,1
01有排行有提醒,粤S45B27,2020/7/8,100,1
03无排行有提醒,粤B3AU48,2020/7/8,100,1
02有排行无提醒,粤B3Q03K,2020/7/8,100,1
02有排行无提醒,皖AYY059,2020/7/8,100,1
01有排行有提醒,粤LBY602,2020/7/8,100,1
04无排行无提醒,粤B4C0S6,2020/7/8,100,1
04无排行无提醒,粤STB959,2020/7/8,100,1
01有排行有提醒,皖AT0626,2020/7/8,100,1
04无排行无提醒,粤B3RC91,2020/7/8,100,1
02有排行无提醒,闽C88DN2,2020/7/8,100,1
01有排行有提醒,粤BH218W,2020/7/8,100,1
03无排行有提醒,粤B2X562,2020/7/8,100,1
01有排行有提醒,粤BT2220,2020/7/8,100,1
03无排行有提醒,粤BY1047,2020/7/8,100,1
04无排行无提醒,粤S09158,2020/7/8,100,1
02有排行无提醒,粤BL05M1,2020/7/8,99.9,2
03无排行有提醒,粤STC809,2020/7/8,95.8,3
02有排行无提醒,粤JCL629,2020/7/8,92.12,4
01有排行有提醒,粤B3R80W,2020/7/8,92.07,5
02有排行无提醒,粤B9XN26,2020/7/8,87.7,6
02有排行无提醒,皖AT0620,2020/7/8,77.72,7
04无排行无提醒,粤BP439V,2020/7/8,76.39,8
04无排行无提醒,皖AT0658,2020/7/8,67.85,9
02有排行无提醒,皖AT0541,2020/7/8,67.24,10
01有排行有提醒,皖AT0650,2020/7/8,65.71,11
02有排行无提醒,皖AT0613,2020/7/8,62.93,12
03无排行有提醒,皖AT0596,2020/7/8,59.24,13
04无排行无提醒,皖AT0565,2020/7/8,51.54,14
01有排行有提醒,皖AT0599,2020/7/8,48.28,15
03无排行有提醒,皖AT0591,2020/7/8,47.83,16
03无排行有提醒,皖AT0632,2020/7/8,43.01,17
04无排行无提醒,皖AT0540,2020/7/8,40.16,18
03无排行有提醒,皖AT0621,2020/7/8,39.5,19
01有排行有提醒,皖AT0553,2020/7/8,38.61,20
03无排行有提醒,皖AT0563,2020/7/8,36.91,21
04无排行无提醒,皖AT0608,2020/7/8,34.25,22
01有排行有提醒,皖AT0568,2020/7/8,30.01,23
01有排行有提醒,皖AT0665,2020/7/8,25.14,24
03无排行有提醒,皖AT0631,2020/7/8,23.35,25
04无排行无提醒,皖AT0623,2020/7/8,23.33,26
02有排行无提醒,皖AT0657,2020/7/8,22.05,27
01有排行有提醒,皖AT0628,2020/7/8,21.01,28
02有排行无提醒,皖AT0601,2020/7/8,14.52,29
03无排行有提醒,粤TEST01,2020/7/8,0,30
04无排行无提醒,皖AT0556,2020/7/8,0,30
01有排行有提醒,粤B048RX,2020/7/8,0,30
04无排行无提醒,粤PR5795,2020/7/8,0,30
01有排行有提醒,皖AT0609,2020/7/8,0,30
02有排行无提醒,粤BN8G52,2020/7/8,0,30
02有排行无提醒,皖AT0641,2020/7/8,0,30
02有排行无提醒,皖AT0580,2020/7/9,100,1
02有排行无提醒,皖AT0543,2020/7/9,100,1
03无排行有提醒,皖AT0633,2020/7/9,100,1
02有排行无提醒,皖AT0576,2020/7/9,100,1
02有排行无提醒,粤SL3H57,2020/7/9,100,1
03无排行有提醒,粤BS207S,2020/7/9,100,1
04无排行无提醒,粤B83CT2,2020/7/9,100,1
03无排行有提醒,粤B892VK,2020/7/9,100,1
04无排行无提醒,粤B0Y92H,2020/7/9,100,1
02有排行无提醒,粤B7U0H5,2020/7/9,100,1
03无排行有提醒,渝D865V3,2020/7/9,100,1
03无排行有提醒,皖AT0549,2020/7/9,100,1
04无排行无提醒,皖AT0560,2020/7/9,100,1
03无排行有提醒,皖AT0579,2020/7/9,100,1
01有排行有提醒,皖AT0642,2020/7/9,100,1
01有排行有提醒,皖AT0619,2020/7/9,100,1
04无排行无提醒,皖AT0666,2020/7/9,100,1
02有排行无提醒,皖AT0575,2020/7/9,100,1
03无排行有提醒,皖AT0589,2020/7/9,100,1
01有排行有提醒,皖AT0547,2020/7/9,100,1
04无排行无提醒,皖AT0616,2020/7/9,100,1
03无排行有提醒,皖AT0539,2020/7/9,100,1
01有排行有提醒,皖AT0600,2020/7/9,100,1
04无排行无提醒,皖AT0661,2020/7/9,100,1
01有排行有提醒,粤L39ES3,2020/7/9,100,1
01有排行有提醒,粤B2K335,2020/7/9,100,1
03无排行有提醒,粤B2X562,2020/7/9,100,1
03无排行有提醒,粤B3AU48,2020/7/9,100,1
01有排行有提醒,粤S45B27,2020/7/9,100,1
01有排行有提醒,粤LBY602,2020/7/9,100,1
03无排行有提醒,粤B533CJ,2020/7/9,100,1
04无排行无提醒,粤B3RC91,2020/7/9,100,1
04无排行无提醒,粤B4C0S6,2020/7/9,100,1
01有排行有提醒,粤BH218W,2020/7/9,100,1
04无排行无提醒,粤STB959,2020/7/9,100,1
01有排行有提醒,皖AT0626,2020/7/9,100,1
02有排行无提醒,粤B3Q03K,2020/7/9,100,1
01有排行有提醒,粤BT2220,2020/7/9,100,1
02有排行无提醒,皖AYY059,2020/7/9,100,1
03无排行有提醒,粤BY1047,2020/7/9,100,1
02有排行无提醒,闽C88DN2,2020/7/9,100,1
04无排行无提醒,粤S09158,2020/7/9,100,1
02有排行无提醒,粤BL05M1,2020/7/9,97.05,2
02有排行无提醒,粤JCL629,2020/7/9,93.61,3
01有排行有提醒,粤B3R80W,2020/7/9,92.57,4
02有排行无提醒,粤B9XN26,2020/7/9,92.43,5
03无排行有提醒,粤STC809,2020/7/9,88.07,6
04无排行无提醒,粤BP439V,2020/7/9,82.85,7
01有排行有提醒,皖AT0650,2020/7/9,69.9,8
04无排行无提醒,皖AT0565,2020/7/9,69.46,9
02有排行无提醒,皖AT0657,2020/7/9,65.77,10
02有排行无提醒,皖AT0613,2020/7/9,65.06,11
02有排行无提醒,皖AT0541,2020/7/9,64.93,12
01有排行有提醒,皖AT0665,2020/7/9,64.81,13
01有排行有提醒,皖AT0599,2020/7/9,60.28,14
03无排行有提醒,皖AT0596,2020/7/9,58.56,15
01有排行有提醒,皖AT0568,2020/7/9,55.9,16
03无排行有提醒,皖AT0591,2020/7/9,52.09,17
03无排行有提醒,皖AT0621,2020/7/9,47.35,18
04无排行无提醒,皖AT0540,2020/7/9,42.22,19
03无排行有提醒,皖AT0563,2020/7/9,41.05,20
02有排行无提醒,皖AT0620,2020/7/9,39.92,21
04无排行无提醒,皖AT0608,2020/7/9,35.98,22
04无排行无提醒,皖AT0658,2020/7/9,35.81,23
03无排行有提醒,皖AT0631,2020/7/9,35.49,24
04无排行无提醒,皖AT0623,2020/7/9,34.82,25
02有排行无提醒,皖AT0601,2020/7/9,34.36,26
01有排行有提醒,皖AT0628,2020/7/9,33.96,27
01有排行有提醒,皖AT0553,2020/7/9,32.69,28
03无排行有提醒,皖AT0632,2020/7/9,31.74,29
04无排行无提醒,皖AT0556,2020/7/9,0,30
03无排行有提醒,粤TEST01,2020/7/9,0,30
01有排行有提醒,粤B048RX,2020/7/9,0,30
04无排行无提醒,粤PR5795,2020/7/9,0,30
01有排行有提醒,皖AT0609,2020/7/9,0,30
02有排行无提醒,粤BN8G52,2020/7/9,0,30
02有排行无提醒,皖AT0641,2020/7/9,0,30
02有排行无提醒,皖AT0580,2020/7/10,100,1
02有排行无提醒,皖AT0543,2020/7/10,100,1
03无排行有提醒,皖AT0633,2020/7/10,100,1
02有排行无提醒,皖AT0576,2020/7/10,100,1
02有排行无提醒,粤SL3H57,2020/7/10,100,1
03无排行有提醒,粤BS207S,2020/7/10,100,1
04无排行无提醒,粤B83CT2,2020/7/10,100,1
02有排行无提醒,粤BL05M1,2020/7/10,100,1
03无排行有提醒,粤B892VK,2020/7/10,100,1
04无排行无提醒,粤B0Y92H,2020/7/10,100,1
02有排行无提醒,粤B7U0H5,2020/7/10,100,1
03无排行有提醒,渝D865V3,2020/7/10,100,1
03无排行有提醒,皖AT0549,2020/7/10,100,1
04无排行无提醒,皖AT0560,2020/7/10,100,1
01有排行有提醒,皖AT0642,2020/7/10,100,1
01有排行有提醒,皖AT0619,2020/7/10,100,1
04无排行无提醒,皖AT0666,2020/7/10,100,1
02有排行无提醒,皖AT0575,2020/7/10,100,1
03无排行有提醒,皖AT0589,2020/7/10,100,1
01有排行有提醒,皖AT0547,2020/7/10,100,1
04无排行无提醒,皖AT0616,2020/7/10,100,1
03无排行有提醒,皖AT0539,2020/7/10,100,1
01有排行有提醒,皖AT0600,2020/7/10,100,1
04无排行无提醒,皖AT0661,2020/7/10,100,1
03无排行有提醒,皖AT0579,2020/7/10,100,1
01有排行有提醒,粤L39ES3,2020/7/10,100,1
01有排行有提醒,粤LBY602,2020/7/10,100,1
04无排行无提醒,粤B3RC91,2020/7/10,100,1
03无排行有提醒,粤B533CJ,2020/7/10,100,1
01有排行有提醒,皖AT0626,2020/7/10,100,1
01有排行有提醒,粤S45B27,2020/7/10,100,1
03无排行有提醒,粤B3AU48,2020/7/10,100,1
04无排行无提醒,粤STB959,2020/7/10,100,1
02有排行无提醒,粤B3Q03K,2020/7/10,100,1
04无排行无提醒,粤B4C0S6,2020/7/10,100,1
01有排行有提醒,粤BH218W,2020/7/10,100,1
03无排行有提醒,粤B2X562,2020/7/10,100,1
01有排行有提醒,粤BT2220,2020/7/10,100,1
04无排行无提醒,粤S09158,2020/7/10,100,1
02有排行无提醒,闽C88DN2,2020/7/10,100,1
03无排行有提醒,粤BY1047,2020/7/10,100,1
01有排行有提醒,粤B2K335,2020/7/10,100,1
02有排行无提醒,皖AYY059,2020/7/10,100,1
03无排行有提醒,粤STC809,2020/7/10,98.49,2
04无排行无提醒,粤BP439V,2020/7/10,94.73,3
02有排行无提醒,粤JCL629,2020/7/10,92.24,4
02有排行无提醒,粤B9XN26,2020/7/10,88.72,5
01有排行有提醒,粤B3R80W,2020/7/10,88.53,6
02有排行无提醒,皖AT0620,2020/7/10,75,7
01有排行有提醒,皖AT0650,2020/7/10,72.38,8
02有排行无提醒,皖AT0613,2020/7/10,60.01,9
04无排行无提醒,皖AT0658,2020/7/10,58.48,10
01有排行有提醒,皖AT0665,2020/7/10,57.11,11
02有排行无提醒,皖AT0601,2020/7/10,53.88,12
02有排行无提醒,皖AT0541,2020/7/10,50.54,13
02有排行无提醒,皖AT0657,2020/7/10,50.24,14
01有排行有提醒,皖AT0628,2020/7/10,48.43,15
03无排行有提醒,皖AT0621,2020/7/10,48.04,16
03无排行有提醒,皖AT0596,2020/7/10,47.33,17
01有排行有提醒,皖AT0553,2020/7/10,39.98,18
01有排行有提醒,皖AT0599,2020/7/10,38.14,19
03无排行有提醒,皖AT0563,2020/7/10,36.92,20
01有排行有提醒,皖AT0568,2020/7/10,35.52,21
04无排行无提醒,皖AT0623,2020/7/10,34.73,22
04无排行无提醒,皖AT0565,2020/7/10,33.28,23
03无排行有提醒,皖AT0632,2020/7/10,28.02,24
04无排行无提醒,皖AT0608,2020/7/10,19.45,25
03无排行有提醒,皖AT0591,2020/7/10,18.69,26
03无排行有提醒,皖AT0631,2020/7/10,17.39,27
04无排行无提醒,皖AT0540,2020/7/10,16.24,28
02有排行无提醒,粤BN8G52,2020/7/10,0,29
01有排行有提醒,皖AT0609,2020/7/10,0,29
03无排行有提醒,粤TEST01,2020/7/10,0,29
04无排行无提醒,粤PR5795,2020/7/10,0,29
01有排行有提醒,粤B048RX,2020/7/10,0,29
04无排行无提醒,皖AT0556,2020/7/10,0,29
02有排行无提醒,皖AT0641,2020/7/10,0,29
02有排行无提醒,皖AT0580,2020/7/11,100,1
02有排行无提醒,皖AT0543,2020/7/11,100,1
03无排行有提醒,皖AT0633,2020/7/11,100,1
02有排行无提醒,皖AT0576,2020/7/11,100,1
02有排行无提醒,粤SL3H57,2020/7/11,100,1
03无排行有提醒,粤BS207S,2020/7/11,100,1
04无排行无提醒,粤B83CT2,2020/7/11,100,1
03无排行有提醒,粤B892VK,2020/7/11,100,1
04无排行无提醒,粤B0Y92H,2020/7/11,100,1
02有排行无提醒,粤B7U0H5,2020/7/11,100,1
03无排行有提醒,渝D865V3,2020/7/11,100,1
03无排行有提醒,皖AT0549,2020/7/11,100,1
04无排行无提醒,皖AT0560,2020/7/11,100,1
03无排行有提醒,皖AT0579,2020/7/11,100,1
01有排行有提醒,皖AT0619,2020/7/11,100,1
04无排行无提醒,皖AT0666,2020/7/11,100,1
02有排行无提醒,皖AT0575,2020/7/11,100,1
03无排行有提醒,皖AT0589,2020/7/11,100,1
01有排行有提醒,皖AT0547,2020/7/11,100,1
04无排行无提醒,皖AT0616,2020/7/11,100,1
03无排行有提醒,皖AT0563,2020/7/11,100,1
03无排行有提醒,皖AT0539,2020/7/11,100,1
01有排行有提醒,皖AT0600,2020/7/11,100,1
04无排行无提醒,皖AT0661,2020/7/11,100,1
01有排行有提醒,粤L39ES3,2020/7/11,100,1
01有排行有提醒,粤B2K335,2020/7/11,100,1
01有排行有提醒,皖AT0626,2020/7/11,100,1
01有排行有提醒,粤LBY602,2020/7/11,100,1
03无排行有提醒,粤B3AU48,2020/7/11,100,1
01有排行有提醒,粤S45B27,2020/7/11,100,1
04无排行无提醒,粤B4C0S6,2020/7/11,100,1
03无排行有提醒,粤B533CJ,2020/7/11,100,1
04无排行无提醒,粤B3RC91,2020/7/11,100,1
01有排行有提醒,粤BH218W,2020/7/11,100,1
03无排行有提醒,粤B2X562,2020/7/11,100,1
04无排行无提醒,粤STB959,2020/7/11,100,1
02有排行无提醒,粤B3Q03K,2020/7/11,100,1
01有排行有提醒,粤BT2220,2020/7/11,100,1
02有排行无提醒,皖AYY059,2020/7/11,100,1
03无排行有提醒,粤BY1047,2020/7/11,100,1
02有排行无提醒,闽C88DN2,2020/7/11,100,1
04无排行无提醒,粤S09158,2020/7/11,100,1
03无排行有提醒,粤STC809,2020/7/11,98.84,2
02有排行无提醒,粤JCL629,2020/7/11,91.58,3
01有排行有提醒,皖AT0642,2020/7/11,90.95,4
01有排行有提醒,粤B3R80W,2020/7/11,90.91,5
03无排行有提醒,皖AT0621,2020/7/11,76.26,6
03无排行有提醒,皖AT0596,2020/7/11,75.37,7
01有排行有提醒,皖AT0650,2020/7/11,73.69,8
02有排行无提醒,粤B9XN26,2020/7/11,64.9,9
03无排行有提醒,皖AT0632,2020/7/11,62.1,10
04无排行无提醒,粤BP439V,2020/7/11,59.94,11
02有排行无提醒,粤BL05M1,2020/7/11,59.44,12
01有排行有提醒,皖AT0599,2020/7/11,54.92,13
01有排行有提醒,皖AT0665,2020/7/11,51.62,14
02有排行无提醒,皖AT0657,2020/7/11,50.01,15
01有排行有提醒,皖AT0568,2020/7/11,46.37,16
03无排行有提醒,皖AT0631,2020/7/11,45.78,17
04无排行无提醒,皖AT0658,2020/7/11,43.26,18
02有排行无提醒,皖AT0541,2020/7/11,40.38,19
01有排行有提醒,皖AT0553,2020/7/11,37.6,20
04无排行无提醒,皖AT0623,2020/7/11,33.58,21
04无排行无提醒,皖AT0540,2020/7/11,29.7,22
02有排行无提醒,皖AT0613,2020/7/11,29.47,23
02有排行无提醒,皖AT0620,2020/7/11,28.96,24
04无排行无提醒,皖AT0608,2020/7/11,28,25
02有排行无提醒,皖AT0601,2020/7/11,25.51,26
03无排行有提醒,皖AT0591,2020/7/11,25.3,27
04无排行无提醒,皖AT0565,2020/7/11,14.2,28
01有排行有提醒,皖AT0628,2020/7/11,7.19,29
01有排行有提醒,粤B048RX,2020/7/11,0,30
04无排行无提醒,皖AT0556,2020/7/11,0,30
04无排行无提醒,粤PR5795,2020/7/11,0,30
03无排行有提醒,粤TEST01,2020/7/11,0,30
01有排行有提醒,皖AT0609,2020/7/11,0,30
02有排行无提醒,粤BN8G52,2020/7/11,0,30
02有排行无提醒,皖AT0641,2020/7/11,0,30
02有排行无提醒,皖AT0580,2020/7/12,100,1
03无排行有提醒,皖AT0633,2020/7/12,100,1
02有排行无提醒,皖AT0576,2020/7/12,100,1
02有排行无提醒,粤SL3H57,2020/7/12,100,1
03无排行有提醒,粤BS207S,2020/7/12,100,1
04无排行无提醒,粤B83CT2,2020/7/12,100,1
03无排行有提醒,粤B892VK,2020/7/12,100,1
04无排行无提醒,粤B0Y92H,2020/7/12,100,1
02有排行无提醒,粤B7U0H5,2020/7/12,100,1
03无排行有提醒,渝D865V3,2020/7/12,100,1
01有排行有提醒,粤L39ES3,2020/7/12,100,1
02有排行无提醒,皖AT0543,2020/7/12,100,1
03无排行有提醒,皖AT0549,2020/7/12,100,1
04无排行无提醒,皖AT0560,2020/7/12,100,1
01有排行有提醒,皖AT0619,2020/7/12,100,1
04无排行无提醒,皖AT0666,2020/7/12,100,1
02有排行无提醒,皖AT0575,2020/7/12,100,1
03无排行有提醒,皖AT0589,2020/7/12,100,1
01有排行有提醒,皖AT0547,2020/7/12,100,1
04无排行无提醒,皖AT0616,2020/7/12,100,1
03无排行有提醒,皖AT0539,2020/7/12,100,1
01有排行有提醒,皖AT0600,2020/7/12,100,1
04无排行无提醒,皖AT0661,2020/7/12,100,1
03无排行有提醒,皖AT0579,2020/7/12,100,1
01有排行有提醒,粤B2K335,2020/7/12,100,1
04无排行无提醒,粤B3RC91,2020/7/12,100,1
03无排行有提醒,粤B3AU48,2020/7/12,100,1
01有排行有提醒,皖AT0626,2020/7/12,100,1
04无排行无提醒,粤B4C0S6,2020/7/12,100,1
01有排行有提醒,粤S45B27,2020/7/12,100,1
03无排行有提醒,粤B533CJ,2020/7/12,100,1
02有排行无提醒,闽C88DN2,2020/7/12,100,1
01有排行有提醒,粤BH218W,2020/7/12,100,1
02有排行无提醒,粤B3Q03K,2020/7/12,100,1
02有排行无提醒,粤B9XN26,2020/7/12,100,1
03无排行有提醒,粤B2X562,2020/7/12,100,1
02有排行无提醒,皖AYY059,2020/7/12,100,1
03无排行有提醒,粤BY1047,2020/7/12,100,1
04无排行无提醒,粤STB959,2020/7/12,100,1
04无排行无提醒,粤S09158,2020/7/12,100,1
01有排行有提醒,粤LBY602,2020/7/12,100,1
03无排行有提醒,粤STC809,2020/7/12,98.5,2
04无排行无提醒,粤PR5795,2020/7/12,96.02,3
01有排行有提醒,粤BT2220,2020/7/12,95.39,4
02有排行无提醒,粤JCL629,2020/7/12,95.09,5
02有排行无提醒,粤BL05M1,2020/7/12,92.44,6
01有排行有提醒,皖AT0642,2020/7/12,90.33,7
01有排行有提醒,粤B3R80W,2020/7/12,87.34,8
01有排行有提醒,皖AT0665,2020/7/12,76.8,9
02有排行无提醒,皖AT0620,2020/7/12,75.83,10
03无排行有提醒,皖AT0621,2020/7/12,73.53,11
01有排行有提醒,皖AT0650,2020/7/12,73.29,12
03无排行有提醒,皖AT0563,2020/7/12,67.59,13
04无排行无提醒,粤BP439V,2020/7/12,67.5,14
04无排行无提醒,皖AT0658,2020/7/12,66.29,15
01有排行有提醒,皖AT0599,2020/7/12,62.69,16
03无排行有提醒,皖AT0596,2020/7/12,52.78,17
01有排行有提醒,皖AT0568,2020/7/12,52.78,18
03无排行有提醒,皖AT0632,2020/7/12,45.83,19
02有排行无提醒,皖AT0601,2020/7/12,45.54,20
02有排行无提醒,皖AT0541,2020/7/12,44.77,21
02有排行无提醒,皖AT0657,2020/7/12,44.77,22
04无排行无提醒,皖AT0565,2020/7/12,43.88,23
04无排行无提醒,皖AT0623,2020/7/12,42.35,24
01有排行有提醒,皖AT0553,2020/7/12,42.25,25
04无排行无提醒,皖AT0540,2020/7/12,36.72,26
04无排行无提醒,皖AT0608,2020/7/12,33.76,27
01有排行有提醒,皖AT0628,2020/7/12,31.85,28
02有排行无提醒,皖AT0613,2020/7/12,29.82,29
03无排行有提醒,皖AT0631,2020/7/12,25.48,30
03无排行有提醒,皖AT0591,2020/7/12,19.95,31
02有排行无提醒,粤BN8G52,2020/7/12,0,32
01有排行有提醒,皖AT0609,2020/7/12,0,32
01有排行有提醒,粤B048RX,2020/7/12,0,32
03无排行有提醒,粤TEST01,2020/7/12,0,32
04无排行无提醒,皖AT0556,2020/7/12,0,32
02有排行无提醒,皖AT0641,2020/7/12,0,32
02有排行无提醒,皖AT0580,2020/7/13,100,1
02有排行无提醒,皖AT0543,2020/7/13,100,1
03无排行有提醒,皖AT0633,2020/7/13,100,1
02有排行无提醒,皖AT0576,2020/7/13,100,1
02有排行无提醒,粤SL3H57,2020/7/13,100,1
03无排行有提醒,粤BS207S,2020/7/13,100,1
04无排行无提醒,粤B83CT2,2020/7/13,100,1
03无排行有提醒,粤B892VK,2020/7/13,100,1
04无排行无提醒,粤B0Y92H,2020/7/13,100,1
02有排行无提醒,粤B7U0H5,2020/7/13,100,1
03无排行有提醒,渝D865V3,2020/7/13,100,1
03无排行有提醒,皖AT0549,2020/7/13,100,1
04无排行无提醒,皖AT0560,2020/7/13,100,1
03无排行有提醒,皖AT0579,2020/7/13,100,1
01有排行有提醒,皖AT0642,2020/7/13,100,1
01有排行有提醒,皖AT0619,2020/7/13,100,1
04无排行无提醒,皖AT0666,2020/7/13,100,1
02有排行无提醒,皖AT0575,2020/7/13,100,1
03无排行有提醒,皖AT0589,2020/7/13,100,1
01有排行有提醒,皖AT0547,2020/7/13,100,1
04无排行无提醒,皖AT0616,2020/7/13,100,1
03无排行有提醒,皖AT0539,2020/7/13,100,1
01有排行有提醒,皖AT0600,2020/7/13,100,1
04无排行无提醒,皖AT0661,2020/7/13,100,1
01有排行有提醒,粤L39ES3,2020/7/13,100,1
01有排行有提醒,粤B2K335,2020/7/13,100,1
01有排行有提醒,皖AT0626,2020/7/13,100,1
03无排行有提醒,粤B3AU48,2020/7/13,100,1
03无排行有提醒,粤B533CJ,2020/7/13,100,1
04无排行无提醒,粤B3RC91,2020/7/13,100,1
02有排行无提醒,皖AYY059,2020/7/13,100,1
01有排行有提醒,粤BH218W,2020/7/13,100,1
02有排行无提醒,粤B3Q03K,2020/7/13,100,1
01有排行有提醒,粤LBY602,2020/7/13,100,1
04无排行无提醒,粤B4C0S6,2020/7/13,100,1
04无排行无提醒,粤S09158,2020/7/13,100,1
02有排行无提醒,闽C88DN2,2020/7/13,100,1
03无排行有提醒,粤BY1047,2020/7/13,100,1
04无排行无提醒,粤STB959,2020/7/13,100,1
03无排行有提醒,粤B2X562,2020/7/13,100,1
01有排行有提醒,粤S45B27,2020/7/13,100,1
03无排行有提醒,粤STC809,2020/7/13,97.12,2
04无排行无提醒,粤PR5795,2020/7/13,95.95,3
04无排行无提醒,粤BP439V,2020/7/13,94.23,4
02有排行无提醒,粤JCL629,2020/7/13,92.72,5
01有排行有提醒,粤BT2220,2020/7/13,87.68,6
01有排行有提醒,粤B3R80W,2020/7/13,86.07,7
02有排行无提醒,粤BL05M1,2020/7/13,83.9,8
02有排行无提醒,粤B9XN26,2020/7/13,81.95,9
01有排行有提醒,皖AT0665,2020/7/13,76.78,10
02有排行无提醒,皖AT0613,2020/7/13,75.88,11
01有排行有提醒,皖AT0650,2020/7/13,75.37,12
01有排行有提醒,皖AT0599,2020/7/13,64.77,13
03无排行有提醒,皖AT0596,2020/7/13,61.84,14
03无排行有提醒,皖AT0631,2020/7/13,56.09,15
01有排行有提醒,皖AT0568,2020/7/13,53.91,16
02有排行无提醒,皖AT0620,2020/7/13,51.63,17
02有排行无提醒,皖AT0657,2020/7/13,50.2,18
01有排行有提醒,皖AT0553,2020/7/13,48.85,19
03无排行有提醒,皖AT0591,2020/7/13,44.24,20
03无排行有提醒,皖AT0621,2020/7/13,44.1,21
04无排行无提醒,皖AT0658,2020/7/13,41.82,22
02有排行无提醒,皖AT0541,2020/7/13,41.25,23
02有排行无提醒,皖AT0601,2020/7/13,39.69,24
01有排行有提醒,皖AT0628,2020/7/13,38.77,25
04无排行无提醒,皖AT0565,2020/7/13,37.64,26
04无排行无提醒,皖AT0623,2020/7/13,37.42,27
03无排行有提醒,皖AT0632,2020/7/13,30.78,28
04无排行无提醒,皖AT0540,2020/7/13,30.42,29
03无排行有提醒,皖AT0563,2020/7/13,22.82,30
04无排行无提醒,皖AT0608,2020/7/13,18.31,31
01有排行有提醒,粤B048RX,2020/7/13,0,32
03无排行有提醒,粤TEST01,2020/7/13,0,32
04无排行无提醒,皖AT0556,2020/7/13,0,32
01有排行有提醒,皖AT0609,2020/7/13,0,32
