部门,车牌号,日期,驾驶行为评分,排名
02有排行无提醒,粤BL05M1,2020/3/7,97.89,3
02有排行无提醒,粤B3Q03K,2020/3/7,97.83,4
01有排行有提醒,皖AT0642,2020/3/7,96.79,5
03无排行有提醒,皖AT0579,2020/3/7,93.14,6
04无排行无提醒,皖AT0540,2020/3/7,91.3,7
01有排行有提醒,皖AT0568,2020/3/7,88.74,8
02有排行无提醒,皖AT0580,2020/3/7,86.93,9
01有排行有提醒,皖AT0650,2020/3/7,83.87,10
04无排行无提醒,皖AT0608,2020/3/7,81.65,11
03无排行有提醒,皖AT0591,2020/3/7,75.51,12
01有排行有提醒,皖AT0665,2020/3/7,75.47,13
04无排行无提醒,粤BP439V,2020/3/7,74.23,14
02有排行无提醒,皖AT0657,2020/3/7,74.13,15
04无排行无提醒,皖AT0661,2020/3/7,73.42,16
04无排行无提醒,皖AT0623,2020/3/7,72.74,17
03无排行有提醒,皖AT0589,2020/3/7,72.21,18
02有排行无提醒,皖AT0541,2020/3/7,70.81,19
02有排行无提醒,粤B9XN26,2020/3/7,69.29,20
03无排行有提醒,皖AT0621,2020/3/7,69.1,21
01有排行有提醒,皖AT0553,2020/3/7,68.98,22
02有排行无提醒,皖AT0601,2020/3/7,66.26,23
02有排行无提醒,皖AT0620,2020/3/7,65.47,24
01有排行有提醒,皖AT0619,2020/3/7,65.4,25
03无排行有提醒,皖AT0596,2020/3/7,62.29,26
04无排行无提醒,皖AT0666,2020/3/7,60.43,27
02有排行无提醒,皖AT0613,2020/3/7,60.35,28
04无排行无提醒,皖AT0658,2020/3/7,57.74,29
02有排行无提醒,皖AT0575,2020/3/7,56.42,30
01有排行有提醒,皖AT0599,2020/3/7,53.39,31
03无排行有提醒,皖AT0549,2020/3/7,50.78,32
01有排行有提醒,皖AT0628,2020/3/7,49.32,33
03无排行有提醒,皖AT0631,2020/3/7,42.58,34
01有排行有提醒,粤B3R80W,2020/3/7,34.53,35
01有排行有提醒,皖AT0609,2020/3/7,0,36
03无排行有提醒,粤TEST01,2020/3/7,0,36
02有排行无提醒,粤BN8G52,2020/3/7,0,36
04无排行无提醒,皖AT0556,2020/3/7,0,36
01有排行有提醒,粤L39ES3,2020/3/7,0,36
01有排行有提醒,粤B048RX,2020/3/7,0,36
02有排行无提醒,皖AT0641,2020/3/7,0,36
01有排行有提醒,皖AT0600,2020/3/8,100,1
03无排行有提醒,粤B892VK,2020/3/8,100,1
04无排行无提醒,粤B0Y92H,2020/3/8,100,1
02有排行无提醒,粤B7U0H5,2020/3/8,100,1
03无排行有提醒,渝D865V3,2020/3/8,100,1
03无排行有提醒,皖AT0632,2020/3/8,100,1
03无排行有提醒,皖AT0631,2020/3/8,100,1
01有排行有提醒,粤B2K335,2020/3/8,100,1
04无排行无提醒,粤PR5795,2020/3/8,100,1
03无排行有提醒,粤BY1047,2020/3/8,100,1
02有排行无提醒,粤BL05M1,2020/3/8,100,1
04无排行无提醒,粤B83CT2,2020/3/8,100,1
04无排行无提醒,皖AT0560,2020/3/8,100,1
03无排行有提醒,皖AT0539,2020/3/8,100,1
02有排行无提醒,皖AT0543,2020/3/8,100,1
03无排行有提醒,皖AT0563,2020/3/8,100,1
03无排行有提醒,皖AT0633,2020/3/8,100,1
04无排行无提醒,皖AT0616,2020/3/8,100,1
01有排行有提醒,皖AT0547,2020/3/8,100,1
02有排行无提醒,粤SL3H57,2020/3/8,100,1
03无排行有提醒,粤BS207S,2020/3/8,100,1
01有排行有提醒,皖AT0642,2020/3/8,100,1
03无排行有提醒,皖AT0591,2020/3/8,100,1
01有排行有提醒,粤LBY602,2020/3/8,100,1
04无排行无提醒,粤B4C0S6,2020/3/8,100,1
02有排行无提醒,闽C88DN2,2020/3/8,100,1
04无排行无提醒,粤STB959,2020/3/8,100,1
01有排行有提醒,皖AT0626,2020/3/8,100,1
04无排行无提醒,皖AT0565,2020/3/8,100,1
02有排行无提醒,皖AYY059,2020/3/8,100,1
03无排行有提醒,粤B3AU48,2020/3/8,100,1
02有排行无提醒,粤JCL629,2020/3/8,100,1
04无排行无提醒,粤S09158,2020/3/8,100,1
02有排行无提醒,粤B9XN26,2020/3/8,100,1
03无排行有提醒,粤B2X562,2020/3/8,100,1
01有排行有提醒,粤BH218W,2020/3/8,100,1
01有排行有提醒,粤BT2220,2020/3/8,100,1
04无排行无提醒,粤B3RC91,2020/3/8,100,1
03无排行有提醒,粤B533CJ,2020/3/8,100,1
01有排行有提醒,粤S45B27,2020/3/8,100,1
03无排行有提醒,皖AT0621,2020/3/8,97.29,2
02有排行无提醒,粤B3Q03K,2020/3/8,94.14,3
01有排行有提醒,皖AT0619,2020/3/8,93.86,4
02有排行无提醒,皖AT0580,2020/3/8,91.45,5
02有排行无提醒,皖AT0576,2020/3/8,89,6
01有排行有提醒,皖AT0568,2020/3/8,83.69,7
04无排行无提醒,皖AT0540,2020/3/8,80.1,8
01有排行有提醒,皖AT0553,2020/3/8,78.58,9
03无排行有提醒,皖AT0596,2020/3/8,78.08,10
04无排行无提醒,皖AT0608,2020/3/8,77.78,11
01有排行有提醒,皖AT0650,2020/3/8,77.72,12
01有排行有提醒,皖AT0665,2020/3/8,76.13,13
04无排行无提醒,皖AT0661,2020/3/8,75.48,14
02有排行无提醒,皖AT0613,2020/3/8,74.85,15
01有排行有提醒,皖AT0599,2020/3/8,72.38,16
01有排行有提醒,粤B3R80W,2020/3/8,69.89,17
02有排行无提醒,皖AT0620,2020/3/8,68.43,18
03无排行有提醒,皖AT0579,2020/3/8,67.48,19
04无排行无提醒,粤BP439V,2020/3/8,67.23,20
01有排行有提醒,皖AT0628,2020/3/8,66,21
02有排行无提醒,皖AT0657,2020/3/8,64.12,22
04无排行无提醒,皖AT0658,2020/3/8,63.82,23
03无排行有提醒,皖AT0589,2020/3/8,63.36,24
04无排行无提醒,皖AT0623,2020/3/8,59.63,25
02有排行无提醒,皖AT0541,2020/3/8,58.13,26
02有排行无提醒,皖AT0601,2020/3/8,51.96,27
02有排行无提醒,皖AT0575,2020/3/8,51.08,28
04无排行无提醒,皖AT0666,2020/3/8,49.42,29
03无排行有提醒,皖AT0549,2020/3/8,46.31,30
03无排行有提醒,粤STC809,2020/3/8,0,31
04无排行无提醒,皖AT0556,2020/3/8,0,31
02有排行无提醒,粤BN8G52,2020/3/8,0,31
01有排行有提醒,粤B048RX,2020/3/8,0,31
01有排行有提醒,粤L39ES3,2020/3/8,0,31
01有排行有提醒,皖AT0609,2020/3/8,0,31
03无排行有提醒,粤TEST01,2020/3/8,0,31
02有排行无提醒,皖AT0641,2020/3/8,0,31
03无排行有提醒,皖AT0539,2020/3/9,100,1
03无排行有提醒,粤B892VK,2020/3/9,100,1
02有排行无提醒,粤B7U0H5,2020/3/9,100,1
03无排行有提醒,渝D865V3,2020/3/9,100,1
01有排行有提醒,粤L39ES3,2020/3/9,100,1
02有排行无提醒,皖AT0575,2020/3/9,100,1
03无排行有提醒,皖AT0621,2020/3/9,100,1
04无排行无提醒,粤B0Y92H,2020/3/9,100,1
01有排行有提醒,粤B2K335,2020/3/9,100,1
04无排行无提醒,粤PR5795,2020/3/9,100,1
02有排行无提醒,粤BL05M1,2020/3/9,100,1
04无排行无提醒,粤B83CT2,2020/3/9,100,1
03无排行有提醒,粤BS207S,2020/3/9,100,1
03无排行有提醒,皖AT0563,2020/3/9,100,1
04无排行无提醒,皖AT0616,2020/3/9,100,1
04无排行无提醒,皖AT0560,2020/3/9,100,1
01有排行有提醒,皖AT0547,2020/3/9,100,1
02有排行无提醒,皖AT0543,2020/3/9,100,1
03无排行有提醒,皖AT0632,2020/3/9,100,1
03无排行有提醒,皖AT0633,2020/3/9,100,1
01有排行有提醒,皖AT0600,2020/3/9,100,1
02有排行无提醒,粤SL3H57,2020/3/9,100,1
03无排行有提醒,粤BY1047,2020/3/9,100,1
02有排行无提醒,闽C88DN2,2020/3/9,100,1
01有排行有提醒,皖AT0626,2020/3/9,100,1
04无排行无提醒,粤STB959,2020/3/9,100,1
01有排行有提醒,粤BT2220,2020/3/9,100,1
04无排行无提醒,粤B4C0S6,2020/3/9,100,1
01有排行有提醒,粤LBY602,2020/3/9,100,1
03无排行有提醒,粤B3AU48,2020/3/9,100,1
02有排行无提醒,皖AYY059,2020/3/9,100,1
04无排行无提醒,粤S09158,2020/3/9,100,1
03无排行有提醒,粤B2X562,2020/3/9,100,1
01有排行有提醒,粤BH218W,2020/3/9,100,1
04无排行无提醒,粤B3RC91,2020/3/9,100,1
03无排行有提醒,粤B533CJ,2020/3/9,100,1
01有排行有提醒,粤S45B27,2020/3/9,100,1
02有排行无提醒,粤JCL629,2020/3/9,94.75,2
02有排行无提醒,粤B3Q03K,2020/3/9,94.72,3
04无排行无提醒,皖AT0565,2020/3/9,93.47,4
03无排行有提醒,皖AT0589,2020/3/9,92.84,5
04无排行无提醒,皖AT0540,2020/3/9,91.5,6
02有排行无提醒,皖AT0580,2020/3/9,90.28,7
03无排行有提醒,皖AT0579,2020/3/9,87.97,8
01有排行有提醒,皖AT0642,2020/3/9,87.08,9
01有排行有提醒,皖AT0628,2020/3/9,84.75,10
02有排行无提醒,粤B9XN26,2020/3/9,83.71,11
01有排行有提醒,粤B3R80W,2020/3/9,82.77,12
02有排行无提醒,皖AT0613,2020/3/9,82.17,13
01有排行有提醒,皖AT0553,2020/3/9,79.43,14
02有排行无提醒,皖AT0576,2020/3/9,78.08,15
01有排行有提醒,皖AT0665,2020/3/9,76.46,16
01有排行有提醒,皖AT0650,2020/3/9,76.08,17
01有排行有提醒,皖AT0568,2020/3/9,74.29,18
03无排行有提醒,粤STC809,2020/3/9,72.67,19
02有排行无提醒,皖AT0620,2020/3/9,70.16,20
04无排行无提醒,皖AT0658,2020/3/9,69.74,21
02有排行无提醒,皖AT0541,2020/3/9,67.72,22
03无排行有提醒,皖AT0631,2020/3/9,65.87,23
03无排行有提醒,皖AT0591,2020/3/9,65.73,24
03无排行有提醒,皖AT0596,2020/3/9,65.69,25
04无排行无提醒,皖AT0608,2020/3/9,63.66,26
04无排行无提醒,皖AT0623,2020/3/9,63.33,27
04无排行无提醒,粤BP439V,2020/3/9,62.99,28
01有排行有提醒,皖AT0619,2020/3/9,62.67,29
04无排行无提醒,皖AT0661,2020/3/9,60.22,30
02有排行无提醒,皖AT0657,2020/3/9,59.18,31
01有排行有提醒,皖AT0599,2020/3/9,56.02,32
02有排行无提醒,皖AT0601,2020/3/9,52.67,33
04无排行无提醒,皖AT0666,2020/3/9,48.17,34
03无排行有提醒,皖AT0549,2020/3/9,47.83,35
01有排行有提醒,皖AT0609,2020/3/9,0,36
03无排行有提醒,粤TEST01,2020/3/9,0,36
01有排行有提醒,粤B048RX,2020/3/9,0,36
02有排行无提醒,粤BN8G52,2020/3/9,0,36
04无排行无提醒,皖AT0556,2020/3/9,0,36
02有排行无提醒,皖AT0641,2020/3/9,0,36
01有排行有提醒,皖AT0600,2020/3/10,100,1
04无排行无提醒,粤B83CT2,2020/3/10,100,1
02有排行无提醒,粤BL05M1,2020/3/10,100,1
03无排行有提醒,粤B892VK,2020/3/10,100,1
04无排行无提醒,粤B0Y92H,2020/3/10,100,1
03无排行有提醒,渝D865V3,2020/3/10,100,1
01有排行有提醒,粤L39ES3,2020/3/10,100,1
01有排行有提醒,粤B2K335,2020/3/10,100,1
04无排行无提醒,粤PR5795,2020/3/10,100,1
03无排行有提醒,粤BS207S,2020/3/10,100,1
02有排行无提醒,粤SL3H57,2020/3/10,100,1
03无排行有提醒,皖AT0621,2020/3/10,100,1
03无排行有提醒,皖AT0539,2020/3/10,100,1
03无排行有提醒,皖AT0563,2020/3/10,100,1
04无排行无提醒,皖AT0560,2020/3/10,100,1
04无排行无提醒,皖AT0616,2020/3/10,100,1
02有排行无提醒,皖AT0543,2020/3/10,100,1
01有排行有提醒,皖AT0547,2020/3/10,100,1
03无排行有提醒,皖AT0633,2020/3/10,100,1
03无排行有提醒,皖AT0632,2020/3/10,100,1
03无排行有提醒,粤BY1047,2020/3/10,100,1
01有排行有提醒,粤LBY602,2020/3/10,100,1
01有排行有提醒,粤S45B27,2020/3/10,100,1
03无排行有提醒,粤B3AU48,2020/3/10,100,1
02有排行无提醒,皖AYY059,2020/3/10,100,1
04无排行无提醒,粤B4C0S6,2020/3/10,100,1
02有排行无提醒,闽C88DN2,2020/3/10,100,1
04无排行无提醒,粤STB959,2020/3/10,100,1
01有排行有提醒,皖AT0626,2020/3/10,100,1
03无排行有提醒,粤B533CJ,2020/3/10,100,1
04无排行无提醒,粤B3RC91,2020/3/10,100,1
01有排行有提醒,粤BH218W,2020/3/10,100,1
04无排行无提醒,粤S09158,2020/3/10,100,1
01有排行有提醒,粤BT2220,2020/3/10,100,1
03无排行有提醒,粤B2X562,2020/3/10,100,1
02有排行无提醒,粤B7U0H5,2020/3/10,100,1
02有排行无提醒,粤B3Q03K,2020/3/10,93.5,2
02有排行无提醒,粤JCL629,2020/3/10,92.15,3
03无排行有提醒,粤STC809,2020/3/10,91.06,4
02有排行无提醒,粤B9XN26,2020/3/10,90.72,5
01有排行有提醒,粤B3R80W,2020/3/10,89.45,6
02有排行无提醒,皖AT0580,2020/3/10,87.25,7
04无排行无提醒,皖AT0565,2020/3/10,85.6,8
02有排行无提醒,皖AT0620,2020/3/10,84.86,9
04无排行无提醒,皖AT0661,2020/3/10,82.57,10
01有排行有提醒,皖AT0642,2020/3/10,80.09,11
01有排行有提醒,皖AT0650,2020/3/10,79.86,12
04无排行无提醒,皖AT0540,2020/3/10,79.67,13
04无排行无提醒,皖AT0623,2020/3/10,79.05,14
02有排行无提醒,皖AT0576,2020/3/10,78.17,15
04无排行无提醒,皖AT0608,2020/3/10,77.17,16
01有排行有提醒,皖AT0568,2020/3/10,76.23,17
04无排行无提醒,皖AT0658,2020/3/10,75.71,18
01有排行有提醒,皖AT0628,2020/3/10,72.19,19
04无排行无提醒,粤BP439V,2020/3/10,71.28,20
03无排行有提醒,皖AT0589,2020/3/10,71.07,21
02有排行无提醒,皖AT0613,2020/3/10,71.02,22
02有排行无提醒,皖AT0601,2020/3/10,69.86,23
02有排行无提醒,皖AT0657,2020/3/10,69.36,24
01有排行有提醒,皖AT0553,2020/3/10,69.13,25
03无排行有提醒,皖AT0579,2020/3/10,68.9,26
01有排行有提醒,皖AT0599,2020/3/10,67.59,27
03无排行有提醒,皖AT0631,2020/3/10,62.11,28
02有排行无提醒,皖AT0575,2020/3/10,61.87,29
03无排行有提醒,皖AT0596,2020/3/10,58.57,30
01有排行有提醒,皖AT0619,2020/3/10,58.32,31
03无排行有提醒,皖AT0591,2020/3/10,47.92,32
04无排行无提醒,皖AT0666,2020/3/10,44.31,33
02有排行无提醒,皖AT0541,2020/3/10,43.53,34
03无排行有提醒,皖AT0549,2020/3/10,38.18,35
01有排行有提醒,皖AT0665,2020/3/10,32.47,36
03无排行有提醒,粤TEST01,2020/3/10,0,37
01有排行有提醒,皖AT0609,2020/3/10,0,37
01有排行有提醒,粤B048RX,2020/3/10,0,37
02有排行无提醒,粤BN8G52,2020/3/10,0,37
04无排行无提醒,皖AT0556,2020/3/10,0,37
02有排行无提醒,皖AT0641,2020/3/10,0,37
03无排行有提醒,皖AT0563,2020/3/11,100,1
02有排行无提醒,粤BL05M1,2020/3/11,100,1
03无排行有提醒,粤B892VK,2020/3/11,100,1
04无排行无提醒,粤B0Y92H,2020/3/11,100,1
02有排行无提醒,粤B7U0H5,2020/3/11,100,1
03无排行有提醒,渝D865V3,2020/3/11,100,1
01有排行有提醒,粤L39ES3,2020/3/11,100,1
01有排行有提醒,粤B2K335,2020/3/11,100,1
04无排行无提醒,粤PR5795,2020/3/11,100,1
03无排行有提醒,粤BY1047,2020/3/11,100,1
04无排行无提醒,粤B83CT2,2020/3/11,100,1
02有排行无提醒,粤SL3H57,2020/3/11,100,1
01有排行有提醒,皖AT0547,2020/3/11,100,1
03无排行有提醒,皖AT0539,2020/3/11,100,1
01有排行有提醒,皖AT0600,2020/3/11,100,1
04无排行无提醒,皖AT0616,2020/3/11,100,1
03无排行有提醒,皖AT0632,2020/3/11,100,1
04无排行无提醒,皖AT0560,2020/3/11,100,1
02有排行无提醒,皖AT0543,2020/3/11,100,1
03无排行有提醒,皖AT0621,2020/3/11,100,1
03无排行有提醒,皖AT0633,2020/3/11,100,1
03无排行有提醒,粤BS207S,2020/3/11,100,1
02有排行无提醒,闽C88DN2,2020/3/11,100,1
04无排行无提醒,粤STB959,2020/3/11,100,1
01有排行有提醒,皖AT0626,2020/3/11,100,1
04无排行无提醒,粤B4C0S6,2020/3/11,100,1
01有排行有提醒,粤LBY602,2020/3/11,100,1
03无排行有提醒,粤B3AU48,2020/3/11,100,1
01有排行有提醒,粤S45B27,2020/3/11,100,1
03无排行有提醒,粤B533CJ,2020/3/11,100,1
04无排行无提醒,粤B3RC91,2020/3/11,100,1
01有排行有提醒,粤BH218W,2020/3/11,100,1
04无排行无提醒,粤S09158,2020/3/11,100,1
03无排行有提醒,粤B2X562,2020/3/11,100,1
02有排行无提醒,皖AYY059,2020/3/11,100,1
02有排行无提醒,粤JCL629,2020/3/11,95.16,2
02有排行无提醒,粤B3Q03K,2020/3/11,94.22,3
03无排行有提醒,粤STC809,2020/3/11,93.94,4
03无排行有提醒,皖AT0579,2020/3/11,87.08,5
01有排行有提醒,皖AT0642,2020/3/11,84.08,6
01有排行有提醒,粤B3R80W,2020/3/11,83.6,7
04无排行无提醒,皖AT0661,2020/3/11,82.91,8
01有排行有提醒,粤BT2220,2020/3/11,82.47,9
01有排行有提醒,皖AT0619,2020/3/11,81.6,10
02有排行无提醒,皖AT0580,2020/3/11,80.05,11
03无排行有提醒,皖AT0589,2020/3/11,79.24,12
04无排行无提醒,皖AT0565,2020/3/11,79.17,13
04无排行无提醒,皖AT0540,2020/3/11,78.61,14
04无排行无提醒,皖AT0658,2020/3/11,77.85,15
03无排行有提醒,皖AT0631,2020/3/11,77.34,16
02有排行无提醒,粤B9XN26,2020/3/11,76.08,17
01有排行有提醒,皖AT0650,2020/3/11,75.54,18
02有排行无提醒,皖AT0620,2020/3/11,74.17,19
02有排行无提醒,皖AT0613,2020/3/11,74.11,20
04无排行无提醒,皖AT0666,2020/3/11,72.56,21
04无排行无提醒,皖AT0608,2020/3/11,71.52,22
02有排行无提醒,皖AT0601,2020/3/11,70.9,23
01有排行有提醒,皖AT0568,2020/3/11,70.38,24
04无排行无提醒,粤BP439V,2020/3/11,69.26,25
01有排行有提醒,皖AT0553,2020/3/11,68.4,26
03无排行有提醒,皖AT0596,2020/3/11,60.33,27
02有排行无提醒,皖AT0576,2020/3/11,58.97,28
02有排行无提醒,皖AT0575,2020/3/11,51.08,29
01有排行有提醒,皖AT0599,2020/3/11,50.85,30
02有排行无提醒,皖AT0541,2020/3/11,49.13,31
03无排行有提醒,皖AT0591,2020/3/11,45.07,32
01有排行有提醒,皖AT0665,2020/3/11,27.2,33
02有排行无提醒,皖AT0657,2020/3/11,26.29,34
01有排行有提醒,皖AT0628,2020/3/11,23.62,35
04无排行无提醒,皖AT0623,2020/3/11,23.36,36
03无排行有提醒,皖AT0549,2020/3/11,22.27,37
03无排行有提醒,粤TEST01,2020/3/11,0,38
01有排行有提醒,皖AT0609,2020/3/11,0,38
01有排行有提醒,粤B048RX,2020/3/11,0,38
02有排行无提醒,粤BN8G52,2020/3/11,0,38
04无排行无提醒,皖AT0556,2020/3/11,0,38
02有排行无提醒,皖AT0641,2020/3/11,0,38
01有排行有提醒,皖AT0600,2020/3/12,100,1
04无排行无提醒,粤B0Y92H,2020/3/12,100,1
02有排行无提醒,粤B7U0H5,2020/3/12,100,1
03无排行有提醒,渝D865V3,2020/3/12,100,1
01有排行有提醒,粤L39ES3,2020/3/12,100,1
03无排行有提醒,皖AT0539,2020/3/12,100,1
01有排行有提醒,粤B2K335,2020/3/12,100,1
04无排行无提醒,粤PR5795,2020/3/12,100,1
03无排行有提醒,粤BY1047,2020/3/12,100,1
02有排行无提醒,粤BL05M1,2020/3/12,100,1
04无排行无提醒,粤B83CT2,2020/3/12,100,1
03无排行有提醒,粤BS207S,2020/3/12,100,1
03无排行有提醒,皖AT0563,2020/3/12,100,1
04无排行无提醒,皖AT0560,2020/3/12,100,1
04无排行无提醒,皖AT0616,2020/3/12,100,1
02有排行无提醒,皖AT0543,2020/3/12,100,1
01有排行有提醒,皖AT0547,2020/3/12,100,1
03无排行有提醒,皖AT0633,2020/3/12,100,1
03无排行有提醒,皖AT0632,2020/3/12,100,1
02有排行无提醒,粤SL3H57,2020/3/12,100,1
03无排行有提醒,粤B892VK,2020/3/12,100,1
04无排行无提醒,粤S09158,2020/3/12,100,1
01有排行有提醒,粤LBY602,2020/3/12,100,1
04无排行无提醒,粤B4C0S6,2020/3/12,100,1
02有排行无提醒,闽C88DN2,2020/3/12,100,1
04无排行无提醒,粤STB959,2020/3/12,100,1
01有排行有提醒,皖AT0626,2020/3/12,100,1
02有排行无提醒,皖AYY059,2020/3/12,100,1
03无排行有提醒,粤B2X562,2020/3/12,100,1
03无排行有提醒,粤B3AU48,2020/3/12,100,1
04无排行无提醒,粤B3RC91,2020/3/12,100,1
01有排行有提醒,粤BH218W,2020/3/12,100,1
01有排行有提醒,粤S45B27,2020/3/12,100,1
03无排行有提醒,粤B533CJ,2020/3/12,100,1
03无排行有提醒,粤STC809,2020/3/12,98.4,2
02有排行无提醒,粤JCL629,2020/3/12,94.53,3
02有排行无提醒,粤B3Q03K,2020/3/12,93.8,4
01有排行有提醒,粤B3R80W,2020/3/12,93.73,5
03无排行有提醒,皖AT0621,2020/3/12,90.02,6
02有排行无提醒,皖AT0580,2020/3/12,88.69,7
04无排行无提醒,皖AT0608,2020/3/12,87.2,8
02有排行无提醒,粤B9XN26,2020/3/12,85.17,9
01有排行有提醒,粤BT2220,2020/3/12,83.82,10
03无排行有提醒,皖AT0589,2020/3/12,79.46,11
03无排行有提醒,皖AT0579,2020/3/12,78.83,12
01有排行有提醒,皖AT0650,2020/3/12,77.55,13
01有排行有提醒,皖AT0553,2020/3/12,76.6,14
04无排行无提醒,皖AT0540,2020/3/12,75.94,15
01有排行有提醒,皖AT0628,2020/3/12,75.37,16
03无排行有提醒,皖AT0596,2020/3/12,74.85,17
02有排行无提醒,皖AT0613,2020/3/12,74.69,18
02有排行无提醒,皖AT0620,2020/3/12,73.73,19
01有排行有提醒,皖AT0568,2020/3/12,72.88,20
04无排行无提醒,皖AT0658,2020/3/12,72.11,21
04无排行无提醒,皖AT0661,2020/3/12,71.9,22
03无排行有提醒,皖AT0631,2020/3/12,69.98,23
01有排行有提醒,皖AT0619,2020/3/12,69.78,24
04无排行无提醒,皖AT0565,2020/3/12,69.41,25
02有排行无提醒,皖AT0576,2020/3/12,68.34,26
04无排行无提醒,粤BP439V,2020/3/12,67.54,27
01有排行有提醒,皖AT0642,2020/3/12,66.26,28
02有排行无提醒,皖AT0657,2020/3/12,64.24,29
01有排行有提醒,皖AT0665,2020/3/12,63.64,30
03无排行有提醒,皖AT0591,2020/3/12,62.49,31
01有排行有提醒,皖AT0599,2020/3/12,60.05,32
02有排行无提醒,皖AT0601,2020/3/12,58.63,33
04无排行无提醒,皖AT0666,2020/3/12,57.2,34
03无排行有提醒,皖AT0549,2020/3/12,49.68,35
04无排行无提醒,皖AT0623,2020/3/12,44.21,36
02有排行无提醒,皖AT0541,2020/3/12,40.58,37
02有排行无提醒,皖AT0575,2020/3/12,37.29,38
03无排行有提醒,粤TEST01,2020/3/12,0,39
01有排行有提醒,皖AT0609,2020/3/12,0,39
04无排行无提醒,皖AT0556,2020/3/12,0,39
01有排行有提醒,粤B048RX,2020/3/12,0,39
02有排行无提醒,粤BN8G52,2020/3/12,0,39
02有排行无提醒,皖AT0641,2020/3/12,0,39
01有排行有提醒,皖AT0600,2020/3/13,100,1
02有排行无提醒,粤BL05M1,2020/3/13,100,1
03无排行有提醒,粤B892VK,2020/3/13,100,1
04无排行无提醒,粤B0Y92H,2020/3/13,100,1
02有排行无提醒,粤B7U0H5,2020/3/13,100,1
01有排行有提醒,粤L39ES3,2020/3/13,100,1
03无排行有提醒,皖AT0621,2020/3/13,100,1
01有排行有提醒,粤B2K335,2020/3/13,100,1
04无排行无提醒,粤PR5795,2020/3/13,100,1
04无排行无提醒,粤B83CT2,2020/3/13,100,1
03无排行有提醒,粤BS207S,2020/3/13,100,1
02有排行无提醒,粤SL3H57,2020/3/13,100,1
02有排行无提醒,皖AT0613,2020/3/13,100,1
03无排行有提醒,皖AT0539,2020/3/13,100,1
04无排行无提醒,皖AT0560,2020/3/13,100,1
02有排行无提醒,皖AT0543,2020/3/13,100,1
04无排行无提醒,皖AT0616,2020/3/13,100,1
03无排行有提醒,皖AT0633,2020/3/13,100,1
01有排行有提醒,皖AT0547,2020/3/13,100,1
03无排行有提醒,皖AT0632,2020/3/13,100,1
03无排行有提醒,粤BY1047,2020/3/13,100,1
01有排行有提醒,皖AT0642,2020/3/13,100,1
01有排行有提醒,粤LBY602,2020/3/13,100,1
01有排行有提醒,皖AT0626,2020/3/13,100,1
04无排行无提醒,粤STB959,2020/3/13,100,1
02有排行无提醒,闽C88DN2,2020/3/13,100,1
04无排行无提醒,粤B4C0S6,2020/3/13,100,1
03无排行有提醒,粤B3AU48,2020/3/13,100,1
01有排行有提醒,粤S45B27,2020/3/13,100,1
03无排行有提醒,粤B533CJ,2020/3/13,100,1
02有排行无提醒,皖AYY059,2020/3/13,100,1
04无排行无提醒,粤S09158,2020/3/13,100,1
03无排行有提醒,渝D865V3,2020/3/13,100,1
01有排行有提醒,粤BH218W,2020/3/13,100,1
03无排行有提醒,粤B2X562,2020/3/13,100,1
04无排行无提醒,粤B3RC91,2020/3/13,100,1
02有排行无提醒,粤B9XN26,2020/3/13,97.54,2
03无排行有提醒,粤STC809,2020/3/13,96.82,3
02有排行无提醒,粤JCL629,2020/3/13,95.14,4
02有排行无提醒,粤B3Q03K,2020/3/13,94.17,5
01有排行有提醒,粤B3R80W,2020/3/13,89.36,6
03无排行有提醒,皖AT0563,2020/3/13,86.75,7
04无排行无提醒,皖AT0565,2020/3/13,84.61,8
03无排行有提醒,皖AT0579,2020/3/13,82.72,9
01有排行有提醒,粤BT2220,2020/3/13,82.48,10
01有排行有提醒,皖AT0665,2020/3/13,81.93,11
02有排行无提醒,皖AT0580,2020/3/13,81.53,12
02有排行无提醒,皖AT0576,2020/3/13,80.31,13
01有排行有提醒,皖AT0650,2020/3/13,79.29,14
03无排行有提醒,皖AT0589,2020/3/13,78.29,15
01有排行有提醒,皖AT0553,2020/3/13,77.25,16
04无排行无提醒,皖AT0658,2020/3/13,77.14,17
04无排行无提醒,皖AT0540,2020/3/13,74.42,18
03无排行有提醒,皖AT0596,2020/3/13,72.58,19
02有排行无提醒,皖AT0620,2020/3/13,71.29,20
04无排行无提醒,皖AT0608,2020/3/13,68.12,21
04无排行无提醒,皖AT0661,2020/3/13,67.3,22
04无排行无提醒,粤BP439V,2020/3/13,65.78,23
02有排行无提醒,皖AT0601,2020/3/13,64.84,24
03无排行有提醒,皖AT0631,2020/3/13,64.56,25
01有排行有提醒,皖AT0628,2020/3/13,63.89,26
02有排行无提醒,皖AT0541,2020/3/13,63.01,27
02有排行无提醒,皖AT0657,2020/3/13,57.98,28
02有排行无提醒,皖AT0575,2020/3/13,57.02,29
01有排行有提醒,皖AT0568,2020/3/13,56.97,30
04无排行无提醒,皖AT0623,2020/3/13,56.43,31
04无排行无提醒,皖AT0666,2020/3/13,56.04,32
03无排行有提醒,皖AT0591,2020/3/13,52.78,33
01有排行有提醒,皖AT0599,2020/3/13,52.65,34
01有排行有提醒,皖AT0619,2020/3/13,52.13,35
03无排行有提醒,皖AT0549,2020/3/13,33.15,36
