部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度.KM.H.,急加速,急减速,急转弯,疲劳驾驶.次数.,夜间驾驶时长.H.,日期,驾驶行为评分,插拔
03无排行有提醒,皖AT0591,52.63,7466.63,37.76,11.83,4.45,44,55,3,0,1.75,2019/12/16,63.52,未拔出
03无排行有提醒,粤STC809,29.05,1792.95,24.48,3.97,7.32,14,22,7,0,0.92,2019/12/16,87.78,未拔出
03无排行有提醒,粤B2X562,20.2,3133.7,2.07,1.04,19.42,2,10,0,0,0,2019/12/16,94.71,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2019/12/16,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/12/16,0,拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2019/12/16,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/12/16,100,未拔出
03无排行有提醒,粤BS207S,0,2386.06,0,0,0,0,0,0,0,0,2019/12/16,0,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2019/12/16,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2019/12/16,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/12/16,100,未拔出
03无排行有提醒,皖AT0539,519,7863.8,65.21,19.62,26.45,165,273,7,2,10.79,2019/12/17,42.63,未拔出
03无排行有提醒,皖AT0632,509.68,8901.33,74.88,19.97,25.52,142,100,2,2,8,2019/12/17,46.01,未拔出
03无排行有提醒,皖AT0549,457.71,9092.16,66.59,16.72,27.38,221,209,5,2,12.34,2019/12/17,2.46,未拔出
03无排行有提醒,皖AT0633,424.09,7847.24,54.7,17.17,24.7,235,193,6,2,5.23,2019/12/17,45.78,未拔出
03无排行有提醒,皖AT0621,340.04,6935.53,44.71,12.49,27.22,233,152,3,1,4.49,2019/12/17,48.5,未拔出
03无排行有提醒,皖AT0589,281.09,7892.47,35.94,11.98,23.46,38,31,1,1,0.33,2019/12/17,72.09,未拔出
03无排行有提醒,皖AT0631,248.88,5266.47,34.72,10.9,22.83,298,251,0,2,0,2019/12/17,40.42,未拔出
03无排行有提醒,皖AT0563,197.06,4504.64,26.74,9.67,20.38,49,29,2,1,0.79,2019/12/17,70.32,未拔出
03无排行有提醒,皖AT0579,152.89,6448.6,19.86,7.08,21.59,0,1,0,1,4.69,2019/12/17,33.61,未拔出
03无排行有提醒,皖AT0596,149.28,5596.75,20.36,5.45,27.39,96,113,2,1,0,2019/12/17,52.93,未拔出
03无排行有提醒,粤B2X562,16.24,3149.94,1.97,1.15,14.12,2,4,0,0,0.26,2019/12/17,96.7,未拔出
03无排行有提醒,粤STC809,4.94,1797.89,17.18,2.91,1.7,1,5,2,0,1.79,2019/12/17,91.77,未拔出
03无排行有提醒,粤BS207S,2.27,2388.33,0.69,0.65,3.49,0,0,0,0,0,2019/12/17,98.47,未拔出
03无排行有提醒,皖AT0591,0.05,7466.68,37.83,11.81,0,0,0,0,1,2.95,2019/12/17,93.33,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2019/12/17,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/12/17,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/12/17,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2019/12/17,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2019/12/17,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2019/12/17,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/12/17,100,未拔出
03无排行有提醒,皖AT0549,696.39,9788.55,96.29,21.53,32.35,241,193,4,4,12.67,2019/12/18,28.08,未拔出
03无排行有提醒,粤BS207S,547.84,2936.17,31.4,7.97,68.74,4,14,0,0,0,2019/12/18,70.63,未拔出
03无排行有提醒,皖AT0621,531.7,7467.23,63.62,18.62,28.56,338,311,22,1,10.61,2019/12/18,37.63,未拔出
03无排行有提醒,皖AT0632,403.35,9304.68,67.43,19.49,20.7,158,100,3,4,6.79,2019/12/18,35.68,未拔出
03无排行有提醒,皖AT0579,385.6,6834.2,51.54,17.33,22.25,58,23,1,2,12.87,2019/12/18,55.82,未拔出
03无排行有提醒,皖AT0539,384.89,8248.69,49.03,15.47,24.88,160,141,4,2,4.91,2019/12/18,40.6,未拔出
03无排行有提醒,皖AT0633,349.19,8196.43,47.77,15.45,22.6,185,186,4,3,4.94,2019/12/18,17.82,未拔出
03无排行有提醒,皖AT0589,304.05,8196.52,39.36,11.93,25.49,42,39,2,2,2.92,2019/12/18,73.7,未拔出
03无排行有提醒,皖AT0596,264.99,5861.74,39.65,12.13,21.85,201,236,2,2,0.03,2019/12/18,49.87,未拔出
03无排行有提醒,皖AT0631,231.88,5498.35,34.89,11.19,20.72,297,256,0,2,0,2019/12/18,45.64,未拔出
03无排行有提醒,皖AT0563,114.59,4619.23,19.03,8.13,14.09,22,11,0,0,3.63,2019/12/18,79.02,未拔出
03无排行有提醒,粤B2X562,61.19,3211.13,6.64,2.89,21.17,14,25,4,0,0,2019/12/18,88.97,未拔出
03无排行有提醒,粤STC809,6.4,1804.29,15.61,2.84,2.25,3,6,2,0,2.12,2019/12/18,88.98,未拔出
03无排行有提醒,皖AT0591,0.33,7467.01,58.83,15.4,0.02,0,0,0,1,6.67,2019/12/18,93.37,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2019/12/18,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/12/18,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/12/18,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2019/12/18,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2019/12/18,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2019/12/18,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/12/18,100,未拔出
03无排行有提醒,皖AT0621,490.9,7958.13,60.56,17.59,27.91,438,237,12,2,6.4,2019/12/19,42.77,未拔出
03无排行有提醒,皖AT0549,447.01,10235.56,64.99,16.65,26.85,239,170,1,2,6.24,2019/12/19,43.5,未拔出
03无排行有提醒,皖AT0633,439.85,8636.28,60.05,19.48,22.58,283,257,3,3,15.42,2019/12/19,29.1,未拔出
03无排行有提醒,皖AT0632,415.48,9720.16,68.23,19.84,20.94,178,125,2,3,11.09,2019/12/19,42.34,未拔出
03无排行有提醒,皖AT0589,411.53,8608.05,51.47,15.95,25.8,87,57,5,1,2.92,2019/12/19,58.47,未拔出
03无排行有提醒,皖AT0539,380.37,8629.06,49.26,15.48,24.57,225,184,2,3,4.35,2019/12/19,30.87,未拔出
03无排行有提醒,皖AT0563,306.51,4925.74,38.26,12.07,25.39,56,46,1,1,4.22,2019/12/19,59.47,未拔出
03无排行有提醒,皖AT0579,304.27,7138.47,42.93,14.86,20.48,63,50,1,1,4.88,2019/12/19,70.2,未拔出
03无排行有提醒,皖AT0596,283.24,6144.98,40.26,11.98,23.64,216,265,2,0,0.3,2019/12/19,55.61,未拔出
03无排行有提醒,皖AT0631,258.73,5757.18,36.29,10.97,23.59,298,285,0,2,0,2019/12/19,44.8,未拔出
03无排行有提醒,粤B2X562,12.4,3223.53,1.33,0.68,18.24,0,0,0,0,0,2019/12/19,97.28,未拔出
03无排行有提醒,粤STC809,11.81,1816.1,21.81,4.47,2.64,0,1,1,0,1.18,2019/12/19,94.55,未拔出
03无排行有提醒,皖AT0591,0.02,7467.03,34.86,11.73,0,0,0,0,1,1.79,2019/12/19,98.76,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2019/12/19,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/12/19,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/12/19,100,未拔出
03无排行有提醒,粤BS207S,0,2936.17,0,0,0,0,0,0,0,0,2019/12/19,0,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2019/12/19,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2019/12/19,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2019/12/19,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/12/19,100,未拔出
03无排行有提醒,皖AT0621,739.78,8697.91,88.69,20.74,35.67,486,318,16,1,11.22,2019/12/20,23.05,未拔出
03无排行有提醒,皖AT0589,495.24,9103.29,62.52,19.42,25.5,158,155,2,2,8.21,2019/12/20,43.39,未拔出
03无排行有提醒,皖AT0579,471.4,7609.87,60.33,19.81,23.8,37,13,0,3,14.26,2019/12/20,37.6,未拔出
03无排行有提醒,皖AT0632,446.27,10166.43,72.8,19.7,22.65,180,120,2,4,7.49,2019/12/20,44.11,未拔出
03无排行有提醒,皖AT0549,363.71,10718.75,53.98,14.28,25.47,189,140,1,2,3.22,2019/12/20,32.79,未拔出
03无排行有提醒,皖AT0539,358.96,8988.02,46.14,14.72,24.39,160,229,5,2,10.52,2019/12/20,38.61,未拔出
03无排行有提醒,皖AT0591,352.85,7819.88,61.88,18.04,19.56,256,323,5,3,9.21,2019/12/20,20.76,未拔出
03无排行有提醒,皖AT0631,342.48,6099.85,45.26,13.42,25.52,254,270,1,2,1.14,2019/12/20,12.75,未拔出
03无排行有提醒,皖AT0633,337.45,8973.73,44.14,14.09,23.95,235,193,4,2,4.3,2019/12/20,36.06,未拔出
03无排行有提醒,皖AT0596,277.31,6422.29,37.36,10.16,27.29,197,221,0,1,0.72,2019/12/20,53.56,未拔出
03无排行有提醒,皖AT0563,179.94,5105.68,22.15,7.19,25.03,15,13,0,0,4.14,2019/12/20,73.99,未拔出
03无排行有提醒,粤B2X562,53.4,3276.93,5.11,2.53,21.11,9,26,2,0,0,2019/12/20,88.54,未拔出
03无排行有提醒,粤STC809,0.24,1816.34,10.36,9.85,0.02,0,1,0,1,1.93,2019/12/20,90.19,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2019/12/20,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/12/20,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/12/20,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2019/12/20,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2019/12/20,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2019/12/20,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/12/20,100,未拔出
03无排行有提醒,粤BS207S,0,2936.17,0,0,0,0,0,0,0,0,2019/12/20,0,未拔出
03无排行有提醒,皖AT0589,567.83,9671.12,66.68,20.89,27.18,104,117,8,3,8.01,2019/12/21,56.03,未拔出
03无排行有提醒,皖AT0539,506.27,9494.29,62.33,18.83,26.89,168,236,2,3,14.35,2019/12/21,28.94,未拔出
03无排行有提醒,皖AT0549,474.77,11353.44,66.4,17.26,27.51,244,201,2,3,4.32,2019/12/21,27.52,未拔出
03无排行有提醒,皖AT0591,459.59,8279.47,66.04,18.35,25.05,304,445,4,3,6.39,2019/12/21,23.32,未拔出
03无排行有提醒,皖AT0632,446.01,10612.44,73.1,20.85,21.39,209,142,2,2,8.94,2019/12/21,47.17,未拔出
03无排行有提醒,皖AT0621,371.21,9069.12,43.82,12.4,29.94,221,138,16,0,10.4,2019/12/21,38.31,未拔出
03无排行有提醒,皖AT0563,331.77,5437.45,38.55,11.67,28.43,45,37,6,1,1.32,2019/12/21,75.04,未拔出
03无排行有提醒,皖AT0579,327.49,7937.36,45.29,15.33,21.36,21,11,1,2,11.01,2019/12/21,48.19,未拔出
03无排行有提醒,皖AT0633,318.29,9292.02,42.15,13.59,23.42,129,170,0,1,7.05,2019/12/21,48.39,未拔出
03无排行有提醒,皖AT0596,272.65,6694.94,36.31,10.48,26.02,310,322,2,1,0,2019/12/21,54.2,未拔出
03无排行有提醒,皖AT0631,224.22,6324.15,30.33,9.62,23.31,207,169,0,1,0.01,2019/12/21,42.16,未拔出
03无排行有提醒,粤STC809,64.37,1880.71,37.91,7.01,9.18,14,42,20,0,1.5,2019/12/21,89.16,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/12/21,0,拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2019/12/21,100,未拔出
03无排行有提醒,粤BS207S,0,2936.17,0,0,0,0,0,0,0,0,2019/12/21,0,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2019/12/21,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/12/21,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2019/12/21,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2019/12/21,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/12/21,100,未拔出
03无排行有提醒,粤B2X562,0,3276.93,0,0,0,0,0,0,0,0,2019/12/21,100,未拔出
03无排行有提醒,皖AT0621,566.59,9635.71,67.07,18.46,30.69,445,292,22,1,7.16,2019/12/22,20.48,未拔出
03无排行有提醒,皖AT0591,564.69,8844.16,74.55,20.42,27.65,276,570,5,2,9.37,2019/12/22,39.47,未拔出
03无排行有提醒,皖AT0632,453.43,11065.87,74.41,20.01,22.66,167,115,1,3,8.38,2019/12/22,49.63,未拔出
03无排行有提醒,皖AT0549,442.1,11898.51,59.66,14.5,30.49,232,234,2,2,8.5,2019/12/22,27.62,未拔出
03无排行有提醒,皖AT0579,394.89,8332.25,51.08,16.91,23.35,5,8,0,2,7.91,2019/12/22,58.14,未拔出
03无排行有提醒,皖AT0633,343.68,9635.7,45.68,14.59,23.56,213,259,4,1,6.98,2019/12/22,40.19,未拔出
03无排行有提醒,皖AT0539,323.2,9817.49,39.85,11.95,27.05,144,128,2,2,2.98,2019/12/22,37.49,未拔出
03无排行有提醒,皖AT0589,253.92,9925.04,31.12,10.62,23.91,44,47,3,1,1.47,2019/12/22,69.98,未拔出
03无排行有提醒,皖AT0631,238.01,6562.16,32.31,9.88,24.09,283,213,0,2,0.52,2019/12/22,32.39,未拔出
03无排行有提醒,皖AT0596,224.13,6919.07,29.78,8.88,25.24,114,194,2,1,0,2019/12/22,49.95,未拔出
03无排行有提醒,皖AT0563,134.05,5571.5,15.62,4.34,30.89,6,5,0,0,2.63,2019/12/22,72.64,未拔出
03无排行有提醒,粤STC809,9.1,1889.81,20.73,3.8,2.39,2,3,3,0,2.31,2019/12/22,92.95,未拔出
03无排行有提醒,粤BS207S,0.21,2936.38,0.12,0.09,2.33,0,0,0,0,0,2019/12/22,99.67,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/12/22,0,拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2019/12/22,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2019/12/22,100,未拔出
03无排行有提醒,粤B2X562,0,3276.93,0,0,0,0,0,0,0,0,2019/12/22,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2019/12/22,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2019/12/22,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/12/22,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/12/22,100,未拔出
03无排行有提醒,皖AT0549,484.89,12383.4,69.68,18.12,26.76,328,264,2,2,7.38,2019/12/23,22.83,未拔出
03无排行有提醒,皖AT0563,472.78,6044.28,58.82,18.65,25.35,59,177,1,4,6.38,2019/12/23,47.59,未拔出
03无排行有提醒,皖AT0621,325.82,9961.53,41.66,12.77,25.51,195,128,5,1,3.8,2019/12/23,51.13,未拔出
03无排行有提醒,皖AT0596,311.67,7230.74,41.55,11.93,26.12,216,286,4,2,0.37,2019/12/23,45.95,未拔出
03无排行有提醒,皖AT0579,291.47,8623.72,37.02,12.14,24.01,1,6,0,0,7.02,2019/12/23,79.51,未拔出
03无排行有提醒,皖AT0633,279.41,9915.11,38.76,12.67,22.05,238,176,1,2,2.85,2019/12/23,38.37,未拔出
03无排行有提醒,皖AT0589,271.09,10196.13,33.31,10.59,25.6,57,67,0,3,0.94,2019/12/23,59.61,未拔出
03无排行有提醒,皖AT0631,230.44,6792.7,32.99,10.81,21.32,228,168,0,2,0,2019/12/23,31.18,未拔出
03无排行有提醒,皖AT0591,150.61,8994.77,22.06,6.87,21.92,96,132,0,0,0.47,2019/12/23,59.5,未拔出
03无排行有提醒,皖AT0632,38.88,11104.75,6.5,1.88,20.68,6,11,0,0,1.88,2019/12/23,90,未拔出
03无排行有提醒,粤STC809,28.46,1918.27,23.84,3.88,7.34,5,15,15,0,1.59,2019/12/23,85.88,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/12/23,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2019/12/23,100,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2019/12/23,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/12/23,0,拔出
03无排行有提醒,粤B2X562,0,3276.93,0,0,0,0,0,0,0,0,2019/12/23,100,未拔出
03无排行有提醒,粤BS207S,0,2936.38,0,0,0,0,0,0,0,0,2019/12/23,0,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2019/12/23,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2019/12/23,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2019/12/23,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/12/23,100,未拔出
03无排行有提醒,皖AT0549,468.34,12957.32,65.48,16.54,28.32,407,408,5,2,8.14,2019/12/24,18.99,未拔出
03无排行有提醒,皖AT0589,427.27,10623.4,51.67,15.87,26.92,68,93,2,2,3.54,2019/12/24,38.99,未拔出
03无排行有提醒,皖AT0633,380.25,10295.36,51.47,16.78,22.66,225,196,2,3,8.56,2019/12/24,21.29,未拔出
03无排行有提醒,皖AT0579,372.28,8996,47.17,16.2,22.98,0,0,0,2,14.93,2019/12/24,43.89,未拔出
03无排行有提醒,皖AT0621,324.39,10285.92,41.55,13.16,24.65,276,151,10,1,2.32,2019/12/24,33.93,未拔出
03无排行有提醒,皖AT0596,256.39,7487.13,37.44,10.78,23.78,144,257,4,2,0.82,2019/12/24,49.24,未拔出
03无排行有提醒,皖AT0631,252.98,7045.74,35.52,10.8,23.42,251,254,1,1,0,2019/12/24,33.12,未拔出
03无排行有提醒,皖AT0563,199.51,6243.79,25.26,8.04,24.81,15,35,0,0,3.75,2019/12/24,65.13,未拔出
03无排行有提醒,皖AT0591,114.29,9109.06,14.85,5.9,19.37,71,104,2,1,2.08,2019/12/24,48.97,未拔出
03无排行有提醒,粤STC809,28.51,1946.78,27.36,4.52,6.31,3,13,12,0,2.57,2019/12/24,89.63,未拔出
03无排行有提醒,粤B2X562,14.47,3291.4,0.55,1.03,14.05,10,8,0,0,0,2019/12/24,96.99,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/12/24,0,拔出
03无排行有提醒,粤BS207S,0,2936.38,0,0,0,0,0,0,0,0,2019/12/24,0,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
03无排行有提醒,皖AT0632,0,11104.75,0,0,0,0,0,0,0,0,2019/12/24,100,未拔出
03无排行有提醒,皖AT0563,435.51,6679.3,54.76,18.41,23.66,51,184,4,2,7.44,2019/12/25,22.01,未拔出
03无排行有提醒,皖AT0633,427.14,10722.5,55.94,17.98,23.76,244,223,4,1,9.55,2019/12/25,38.27,未拔出
03无排行有提醒,皖AT0549,414.77,13372.09,57.26,13.96,29.71,344,375,9,1,7.6,2019/12/25,17.21,未拔出
03无排行有提醒,皖AT0589,363.03,10986.43,47.39,15.54,23.36,103,86,2,3,2.52,2019/12/25,40.7,未拔出
03无排行有提醒,皖AT0591,352.87,9461.93,41,14.73,23.96,195,195,8,2,2.99,2019/12/25,47.07,未拔出
03无排行有提醒,皖AT0596,306.31,7793.44,39.59,10.76,28.47,184,265,5,0,0,2019/12/25,48.73,未拔出
03无排行有提醒,皖AT0631,238.95,7284.77,33.76,10.83,22.06,225,192,0,2,0,2019/12/25,32.57,未拔出
03无排行有提醒,皖AT0579,185.98,9181.98,25.81,9.06,20.53,3,3,0,1,1.49,2019/12/25,81.29,未拔出
03无排行有提醒,皖AT0621,161.51,10447.43,20.99,6.29,25.68,93,80,3,1,1.33,2019/12/25,54.61,未拔出
03无排行有提醒,粤BS207S,13.58,2949.96,1.21,0.73,18.6,0,1,1,0,0,2019/12/25,95.19,未拔出
03无排行有提醒,粤B2X562,4.12,3295.52,0.51,0.28,14.71,0,0,0,0,0,2019/12/25,97.92,未拔出
03无排行有提醒,粤STC809,0.42,1947.2,7.95,2.84,0.15,0,0,0,0,0.3,2019/12/25,99.3,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/12/25,0,拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
03无排行有提醒,皖AT0632,0,11104.75,0,0,0,0,0,0,0,0,2019/12/25,100,未拔出
03无排行有提醒,皖AT0549,532.24,13904.33,72.71,18.87,28.21,551,453,10,3,14.25,2019/12/26,21.88,未拔出
03无排行有提醒,皖AT0591,450.31,9912.24,55.59,16.96,26.55,195,456,7,2,13.04,2019/12/26,31.38,未拔出
03无排行有提醒,皖AT0596,438.22,8231.66,57.68,14.59,30.04,229,349,4,0,3.46,2019/12/26,44.66,未拔出
03无排行有提醒,皖AT0589,371.62,11358.05,48.57,15,24.77,77,62,0,3,2.21,2019/12/26,60.23,未拔出
03无排行有提醒,皖AT0633,334.66,11057.16,45.5,14.62,22.89,182,191,4,0,3.44,2019/12/26,53.26,未拔出
03无排行有提醒,皖AT0579,328.79,9510.77,41.75,14.04,23.42,12,6,0,1,7.57,2019/12/26,76.02,未拔出
03无排行有提醒,皖AT0621,299.9,10747.33,37.62,9.74,30.79,233,156,6,2,0.56,2019/12/26,52.93,未拔出
03无排行有提醒,皖AT0563,290.85,6970.15,37.96,11.55,25.18,22,106,0,1,4,2019/12/26,65.55,未拔出
03无排行有提醒,皖AT0631,207.86,7492.7,28.64,8.71,23.86,200,247,1,1,0,2019/12/26,38.73,未拔出
03无排行有提醒,粤B2X562,17.44,3312.96,2.6,1.86,9.38,2,3,0,0,0.91,2019/12/26,94.61,未拔出
03无排行有提醒,粤STC809,7.05,1954.25,13.94,6.49,1.09,1,1,1,1,1.44,2019/12/26,91.71,未拔出
03无排行有提醒,粤BS207S,0,2949.96,0,0,0,0,0,0,0,0,2019/12/26,0,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/12/26,0,拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
03无排行有提醒,皖AT0632,0,11104.75,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
03无排行有提醒,皖AT0549,494.29,14398.62,70.52,19.03,25.97,572,436,7,2,11.29,2019/12/27,15.1,未拔出
03无排行有提醒,皖AT0591,475.93,10388.17,59.03,18.5,25.73,304,523,3,3,13.29,2019/12/27,31.04,未拔出
03无排行有提醒,皖AT0589,458.93,11816.98,56.91,16.66,27.55,164,110,2,1,3.57,2019/12/27,58.84,未拔出
03无排行有提醒,皖AT0621,322.11,11069.44,43.7,13.95,23.09,337,227,5,2,7.39,2019/12/27,34.15,未拔出
03无排行有提醒,皖AT0563,298.79,7268.94,40.32,14.28,20.92,58,151,1,2,2.96,2019/12/27,25.1,未拔出
03无排行有提醒,皖AT0633,285.96,11343.12,41.22,14.15,20.21,150,181,1,1,4.03,2019/12/27,59.86,未拔出
03无排行有提醒,皖AT0579,246.9,9757.67,33.47,11.97,20.63,0,0,0,0,6.93,2019/12/27,70.14,未拔出
03无排行有提醒,皖AT0596,233.05,8464.71,32.22,10.55,22.09,132,205,0,1,0.29,2019/12/27,58.16,未拔出
03无排行有提醒,皖AT0631,216.7,7709.48,29.16,8.93,24.27,270,244,1,1,0,2019/12/27,28.22,未拔出
03无排行有提醒,粤B2X562,34.27,3347.23,3.47,2.01,17.05,0,2,1,0,0,2019/12/27,96.94,未拔出
03无排行有提醒,粤STC809,21.13,1975.38,32.99,7.37,2.87,7,6,11,0,4.01,2019/12/27,91.98,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
