部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
02有排行无提醒,闽C88DN2,9.86,841.12,1.15,0.78,12.64,10,7,0,0,0.58,2019/9/27,91.77,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/9/27,0,未拔出
02有排行无提醒,粤JCL629,0,2370.64,0,0,0,0,0,0,0,0,2019/9/27,100,未拔出
02有排行无提醒,粤B9XN26,141.11,2931.36,17.29,5.9,23.92,91,107,0,0,0.78,2019/9/28,68.04,未拔出
02有排行无提醒,粤B3Q03K,53.61,7233.68,5.19,1.95,27.49,0,0,0,0,0,2019/9/28,93.56,未拔出
02有排行无提醒,粤JCL629,25.39,2396.03,1.93,1.08,23.51,2,13,0,0,0.31,2019/9/28,89.05,未拔出
02有排行无提醒,闽C88DN2,18.85,859.97,1.99,1.12,16.83,19,8,5,0,1.4,2019/9/28,82.1,未拔出
02有排行无提醒,粤B7U0H5,10.12,494.51,2.01,1.3,7.78,2,3,1,0,0.02,2019/9/28,97.91,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/9/28,0,未拔出
02有排行无提醒,粤JCL629,399.3,2795.33,20.47,5.84,68.37,4,15,1,1,7.28,2019/9/29,32.36,未拔出
02有排行无提醒,粤B3Q03K,140.7,7374.38,14.72,6.32,22.26,0,0,0,1,0,2019/9/29,87.91,未拔出
02有排行无提醒,闽C88DN2,9.67,869.64,1,0.73,13.25,8,2,5,0,0.49,2019/9/29,89.41,未拔出
02有排行无提醒,粤B7U0H5,0,494.51,0,0,0,0,0,0,0,0,2019/9/29,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/9/29,0,未拔出
02有排行无提醒,粤B9XN26,0,2931.36,0,0,0,0,0,0,0,0,2019/9/29,100,未拔出
02有排行无提醒,粤JCL629,349.98,3145.31,18.54,4.83,72.46,0,13,0,1,2.85,2019/9/30,46.17,未拔出
02有排行无提醒,粤B3Q03K,133.55,7507.93,14.63,6.56,20.36,0,0,0,0,0,2019/9/30,93.24,未拔出
02有排行无提醒,粤B7U0H5,17.58,512.09,2.4,2.01,8.75,5,3,0,0,1.97,2019/9/30,88.75,未拔出
02有排行无提醒,闽C88DN2,10.59,880.23,1.4,1.09,9.72,3,5,5,0,0.56,2019/9/30,88.91,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/9/30,0,未拔出
02有排行无提醒,粤B9XN26,0,2931.36,0,0,0,0,0,0,0,0,2019/9/30,100,未拔出
